"gene","stat"
"ENSG00000122140",1.20657465860957
"ENSG00000153130",1.14389615976805
"ENSG00000099203",1.09108786413579
"ENSG00000076242",1.08992462575268
"ENSG00000041988",1.06060573844606
"ENSG00000278318",1.03255355140476
"ENSG00000178096",1.01928471410362
"ENSG00000116793",0.962550298863545
"ENSG00000177721",0.955906275195314
"ENSG00000161021",0.915130749460295
"ENSG00000090006",0.914257299810944
"ENSG00000138185",0.911834338955017
"ENSG00000213185",0.90945210861934
"ENSG00000105948",0.907380068631127
"ENSG00000196453",0.900426086126467
"ENSG00000198157",0.895369874604671
"ENSG00000115274",0.89456434444733
"ENSG00000241553",0.88923209879019
"ENSG00000168393",0.887942475619732
"ENSG00000099849",0.881223368547626
"ENSG00000156411",0.877017744446311
"ENSG00000112294",0.867632105831953
"ENSG00000239382",0.862105005171753
"ENSG00000187243",0.857775918521189
"ENSG00000151502",0.85500449901785
"ENSG00000116353",0.853661380917307
"ENSG00000144935",0.852332612994394
"ENSG00000198879",0.851353057111056
"ENSG00000167716",0.848412876937262
"ENSG00000188242",0.847305898102181
"ENSG00000052795",0.843524593575955
"ENSG00000275221",0.84213569192014
"ENSG00000007264",0.839507245775845
"ENSG00000064490",0.838984590165115
"ENSG00000168876",0.827589545202419
"ENSG00000103415",0.827557591321634
"ENSG00000011021",0.817360503121727
"ENSG00000167397",0.814477572168227
"ENSG00000143387",0.813411218687786
"ENSG00000105085",0.812705229783851
"ENSG00000101773",0.809471966176913
"ENSG00000261934",0.802561855420186
"ENSG00000090565",0.800602914019765
"ENSG00000100294",0.799917422353252
"ENSG00000165138",0.798536156442621
"ENSG00000105254",0.7965542893403
"ENSG00000133657",0.795098272305762
"ENSG00000070423",0.789939336097966
"ENSG00000009950",0.78167952035695
"ENSG00000167695",0.776046835400643
"ENSG00000170113",0.773340390907279
"ENSG00000143776",0.77208528341268
"ENSG00000162735",0.769576752535461
"ENSG00000171940",0.769516286279376
"ENSG00000091542",0.769180315043914
"ENSG00000176894",0.765798274427548
"ENSG00000182774",0.765269773749515
"ENSG00000204438",0.761640618720275
"ENSG00000091164",0.759161701295003
"ENSG00000112237",0.758436235233424
"ENSG00000136522",0.755393574220486
"ENSG00000187634",0.755380852071519
"ENSG00000139926",0.753133398311869
"ENSG00000154832",0.749461822117329
"ENSG00000076003",0.746211157664498
"ENSG00000186318",0.746123836807951
"ENSG00000141905",0.745624910258904
"ENSG00000198125",0.744530623992175
"ENSG00000115657",0.742146647994567
"ENSG00000161204",0.741656748334012
"ENSG00000083838",0.736502395745882
"ENSG00000117682",0.734083702083159
"ENSG00000136856",0.732630547750001
"ENSG00000166510",0.728948107405363
"ENSG00000167685",0.728757986016886
"ENSG00000233917",0.722467887583781
"ENSG00000140691",0.721925242664349
"ENSG00000184216",0.713468448157566
