Geneid,SRR21043449,SRR21043531,SRR21043688,SRR21043715,SRR21043816,SRR21043814,SRR21043817,SRR21043815
ENSG00000175899,2,0,1,2,0,3,0,0
ENSG00000127837,250,173,239,225,110,122,128,157
ENSG00000090861,434,296,362,346,167,265,185,246
ENSG00000275700,67,38,48,37,23,29,30,23
ENSG00000085563,11,3,11,11,6,8,3,3
ENSG00000023839,101,63,119,61,44,47,38,58
ENSG00000114770,990,607,868,676,361,546,408,498
ENSG00000164163,50,16,39,34,23,61,28,41
ENSG00000204574,524,368,462,386,241,325,233,283
ENSG00000161204,26,22,18,22,12,11,8,5
ENSG00000160179,6,7,3,3,1,4,6,1
ENSG00000108846,21,14,23,24,10,17,7,17
ENSG00000118777,285,194,283,248,120,202,131,170
ENSG00000163686,21,15,18,14,13,4,7,13
ENSG00000097007,15,10,22,9,10,13,9,8
ENSG00000115361,0,0,0,0,0,0,0,1
ENSG00000120437,76,69,79,93,44,60,29,32
ENSG00000182827,134,124,113,127,65,85,52,75
ENSG00000102977,18,18,24,11,8,11,7,14
ENSG00000159640,9,9,8,7,3,8,6,7
ENSG00000087085,32,31,47,26,22,18,23,21
ENSG00000131473,217,141,177,182,144,137,141,135
ENSG00000123130,4,5,0,2,0,4,1,1
ENSG00000151726,113,75,111,137,74,121,65,70
ENSG00000075624,1085,748,1114,1002,657,858,808,759
ENSG00000266920,2,1,0,0,0,2,0,2
ENSG00000077522,0,0,0,0,0,0,2,0
ENSG00000131966,277,224,253,229,164,203,171,196
ENSG00000137845,286,205,231,225,205,212,140,226
ENSG00000114948,3,2,1,2,1,3,3,1
ENSG00000087116,0,1,0,0,0,0,0,0
ENSG00000197381,471,379,442,340,257,338,267,329
ENSG00000065457,20,22,6,10,8,7,13,12
ENSG00000163050,46,36,41,37,25,33,34,31
ENSG00000155897,0,0,0,0,0,0,0,0
ENSG00000162104,17,3,12,14,2,4,8,7
ENSG00000187758,0,0,1,0,0,0,0,0
ENSG00000182551,298,198,243,210,142,200,166,176
