"gene","stat"
"ENSG00000213185",1.47767769826589
"ENSG00000275221",1.38108012334776
"ENSG00000122140",1.35391975189487
"ENSG00000198125",1.25387184735097
"ENSG00000122884",1.20764502713862
"ENSG00000153130",1.19169995673783
"ENSG00000076555",1.14625278802163
"ENSG00000135124",1.09816821711079
"ENSG00000187634",1.09451863323071
"ENSG00000167695",1.09420914967384
"ENSG00000092010",1.06305025479568
"ENSG00000177721",1.05230777419479
"ENSG00000092969",1.04525392454427
"ENSG00000165138",1.0414863273143
"ENSG00000186352",1.0358813911383
"ENSG00000196396",1.03573928191367
"ENSG00000105254",1.02188133642761
"ENSG00000130045",1.01874721510469
"ENSG00000007264",1.01708124148164
"ENSG00000187068",1.01687770706371
"ENSG00000167004",0.997205310167865
"ENSG00000183840",0.985497990446359
"ENSG00000168393",0.984637372912119
"ENSG00000076242",0.973540310675247
"ENSG00000278272",0.943371516035775
"ENSG00000168876",0.940249219423037
"ENSG00000105948",0.933773867095994
"ENSG00000188242",0.92754610189805
"ENSG00000115561",0.912122193346169
"ENSG00000164430",0.89733961950851
"ENSG00000117682",0.894368925976605
"ENSG00000052795",0.887403791151777
"ENSG00000051108",0.887095792526065
"ENSG00000215271",0.881261135889486
"ENSG00000164073",0.876927962069912
"ENSG00000116793",0.876802706694423
"ENSG00000134574",0.870255672868979
"ENSG00000161021",0.86987106815456
"ENSG00000174206",0.869590828050443
"ENSG00000171940",0.867105255775986
"ENSG00000143479",0.865129267348589
"ENSG00000105053",0.859432035440618
"ENSG00000236334",0.848575274731397
"ENSG00000065882",0.847430303840972
"ENSG00000104419",0.846512425897618
"ENSG00000099624",0.84097425403512
"ENSG00000095951",0.838486211634956
"ENSG00000124126",0.831909324186497
"ENSG00000083520",0.831168748403396
"ENSG00000139645",0.830180381751287
"ENSG00000044574",0.829648788666462
"ENSG00000123395",0.827500095507354
"ENSG00000230797",0.825611413876512
"ENSG00000161265",0.820281831205889
"ENSG00000005448",0.819269806517842
"ENSG00000142233",0.813326506139792
"ENSG00000163510",0.80766070627229
"ENSG00000140691",0.807225937503942
"ENSG00000167130",0.805232381825195
"ENSG00000182774",0.799467433293445
"ENSG00000138767",0.798425037520183
"ENSG00000171863",0.796883138746135
"ENSG00000151502",0.794748795549151
"ENSG00000163818",0.791274195134604
"ENSG00000256977",0.78853098623565
"ENSG00000166685",0.785309001771053
"ENSG00000187627",0.785100892965059
"ENSG00000175197",0.783507873094202
"ENSG00000163884",0.782341949765961
"ENSG00000204116",0.779060611680437
"ENSG00000134698",0.779030622965428
"ENSG00000159479",0.778643552465912
"ENSG00000099326",0.775773533661973
"ENSG00000069188",0.774397556008849
"ENSG00000177917",0.773925719316814
"ENSG00000146733",0.770488153843434
"ENSG00000165526",0.76455186080177
"ENSG00000258818",0.763323645104069
"ENSG00000104872",0.761899785385687
"ENSG00000149308",0.760643474469517
"ENSG00000107938",0.760196195740185
"ENSG00000100418",0.759847564700955
"ENSG00000162981",0.757967272013222
"ENSG00000163739",0.75606692428911
"ENSG00000156398",0.754803673276517
"ENSG00000135269",0.752919264739434
"ENSG00000214279",0.751982049087312
"ENSG00000270882",0.749476771944325
"ENSG00000184014",0.74676214358525
"ENSG00000204498",0.745678849006297
"ENSG00000183044",0.743617162894882
"ENSG00000136731",0.738739916817483
"ENSG00000214274",0.738384540149474
"ENSG00000113716",0.737332803741589
"ENSG00000155850",0.737008825664306
"ENSG00000239382",0.73600878177369
"ENSG00000142188",0.735927510781759
"ENSG00000106330",0.735809752610552
"ENSG00000117461",0.734992841668699
"ENSG00000143878",0.729078187598789
"ENSG00000145495",0.728739319692587
"ENSG00000177200",0.728473071350927
"ENSG00000064490",0.727041520295266
"ENSG00000196391",0.726814481143773
"ENSG00000024526",0.725459090668148
"ENSG00000139190",0.724771597156236
"ENSG00000092295",0.723032514030609
"ENSG00000111581",0.722681493088379
"ENSG00000148303",0.72060718082608
"ENSG00000168028",0.71917756483342
"ENSG00000157693",0.718304739759284
"ENSG00000103356",0.718238789109517
"ENSG00000164620",0.716777682072486
"ENSG00000128908",0.715721311874738
"ENSG00000161204",0.712962514892031
"ENSG00000103415",0.711641664252095
"ENSG00000186480",0.709986876598884
"ENSG00000144935",0.707875258380658
"ENSG00000137103",0.706749863659461
"ENSG00000009830",0.703323100406157
"ENSG00000278318",0.703287813426806
"ENSG00000161082",0.695793614366457
"ENSG00000138663",0.694364511917267
"ENSG00000135773",0.692785358067973
"ENSG00000166323",0.69272969550665
"ENSG00000081177",0.692699654969295
"ENSG00000105723",0.690626782288579
"ENSG00000244274",0.690416689158107
"ENSG00000165568",0.690143009859417
"ENSG00000117411",0.690091964213079
"ENSG00000135506",0.689456074481624
"ENSG00000170113",0.687645813663797
"ENSG00000178096",0.687536205516995
"ENSG00000104221",0.687056805172419
"ENSG00000116062",0.685324296863547
"ENSG00000149541",0.685201576701465
"ENSG00000127452",0.684967555204323
"ENSG00000105771",0.684546702620496
"ENSG00000179222",0.68327308363919
"ENSG00000115274",0.679415531165315
"ENSG00000145882",0.679111487614536
"ENSG00000170485",0.67883778189333
"ENSG00000130305",0.678148822053063
"ENSG00000169021",0.676197815938027
"ENSG00000198034",0.674474636264793
"ENSG00000172831",0.674318689197745
"ENSG00000261934",0.673588999978839
"ENSG00000176022",0.673399698940175
"ENSG00000133195",0.673269359607356
"ENSG00000100889",0.672295733743525
"ENSG00000102870",0.671212981106254
"ENSG00000162735",0.67036240489127
"ENSG00000162419",0.66973997761054
"ENSG00000116990",0.669258761914394
"ENSG00000124641",0.668668678389505
"ENSG00000148343",0.667120108035712
"ENSG00000203995",0.665725453953061
"ENSG00000257365",0.66542762234811
"ENSG00000162512",0.664749718305405
"ENSG00000169246",0.663817586851793
"ENSG00000153093",0.661731055971732
"ENSG00000171223",0.661237931504514
"ENSG00000128463",0.660220366143623
"ENSG00000136856",0.659984615115237
"ENSG00000125812",0.65853870823769
"ENSG00000113739",0.658188281209985
"ENSG00000112972",0.65728901633534
"ENSG00000037757",0.657060629157846
"ENSG00000150457",0.654814562419447
"ENSG00000020256",0.65243728039866
"ENSG00000260428",0.652413274763521
"ENSG00000102226",0.652404483440605
"ENSG00000164889",0.651553026545661
"ENSG00000117479",0.65144436444687
"ENSG00000062282",0.651435211844692
"ENSG00000196453",0.651257906552784
"ENSG00000120738",0.651234405867282
"ENSG00000108784",0.648680776884233
"ENSG00000255823",0.648648066891813
"ENSG00000173715",0.648312193423072
"ENSG00000162194",0.64677786624234
"ENSG00000170892",0.645526475301445
"ENSG00000164808",0.644481383541387
