Geneid,SRR21043474,SRR21043565,SRR21043832,SRR21043903,SRR21043816,SRR21043814,SRR21043817,SRR21043815
ENSG00000175899,4,0,0,0,0,3,0,0
ENSG00000127837,256,109,170,189,110,122,128,157
ENSG00000090861,511,222,320,363,167,265,185,246
ENSG00000275700,75,30,41,30,23,29,30,23
ENSG00000085563,7,0,2,9,6,8,3,3
ENSG00000023839,85,24,39,79,44,47,38,58
ENSG00000114770,777,374,507,897,361,546,408,498
ENSG00000164163,58,25,30,17,23,61,28,41
ENSG00000204574,510,228,295,322,241,325,233,283
ENSG00000161204,21,12,22,22,12,11,8,5
ENSG00000160179,0,4,1,6,1,4,6,1
ENSG00000108846,14,5,14,15,10,17,7,17
ENSG00000118777,311,149,132,228,120,202,131,170
ENSG00000163686,9,13,5,10,13,4,7,13
ENSG00000097007,26,7,10,16,10,13,9,8
ENSG00000115361,0,0,0,0,0,0,0,1
ENSG00000120437,89,63,67,75,44,60,29,32
ENSG00000182827,154,67,130,87,65,85,52,75
ENSG00000102977,29,13,9,14,8,11,7,14
ENSG00000159640,4,3,3,3,3,8,6,7
ENSG00000087085,35,10,19,38,22,18,23,21
ENSG00000131473,188,96,146,127,144,137,141,135
ENSG00000123130,6,3,9,4,0,4,1,1
ENSG00000151726,116,58,72,69,74,121,65,70
ENSG00000075624,1132,422,621,703,657,858,808,759
ENSG00000266920,0,0,0,1,0,2,0,2
ENSG00000077522,0,0,0,0,0,0,2,0
ENSG00000131966,310,134,167,186,164,203,171,196
ENSG00000137845,223,147,193,196,205,212,140,226
ENSG00000114948,1,1,1,1,1,3,3,1
ENSG00000087116,0,0,0,0,0,0,0,0
ENSG00000197381,419,213,261,365,257,338,267,329
ENSG00000065457,18,8,18,16,8,7,13,12
ENSG00000163050,57,17,29,50,25,33,34,31
ENSG00000155897,0,0,0,0,0,0,0,0
ENSG00000162104,14,5,4,5,2,4,8,7
ENSG00000187758,0,0,0,0,0,0,0,0
ENSG00000182551,265,128,147,177,142,200,166,176
ENSG00000156110,714,380,461,527,317,449,317,428
ENSG00000148926,17,11,19,14,8,17,13,7
ENSG00000181915,234,102,143,145,116,172,97,126
ENSG00000163485,14,9,11,6,1,2,4,3
ENSG00000128271,2,0,1,1,1,0,4,3
ENSG00000120907,0,0,0,0,0,0,0,2
ENSG00000169252,1,0,0,1,1,2,3,2
ENSG00000173020,102,44,92,95,45,52,52,62
ENSG00000239900,1,1,2,2,0,1,2,0
ENSG00000169129,2,3,4,1,3,6,2,3
ENSG00000183077,53,11,25,37,21,28,15,18
ENSG00000081051,0,0,0,0,0,0,0,0
ENSG00000162688,70,42,40,45,26,41,35,47
ENSG00000169692,174,66,95,144,77,95,72,90
