Geneid,SRR21043441,SRR21043523,SRR21043606,SRR21043881,SRR21043816,SRR21043814,SRR21043817,SRR21043815
ENSG00000175899,0,0,1,1,0,3,0,0
ENSG00000127837,244,156,254,199,110,122,128,157
ENSG00000090861,349,307,307,298,167,265,185,246
ENSG00000275700,66,52,60,21,23,29,30,23
ENSG00000085563,8,4,9,3,6,8,3,3
ENSG00000023839,79,43,75,41,44,47,38,58
ENSG00000114770,572,565,524,350,361,546,408,498
ENSG00000164163,51,52,39,36,23,61,28,41
ENSG00000204574,406,342,469,302,241,325,233,283
ENSG00000161204,18,15,18,9,12,11,8,5
ENSG00000160179,2,3,4,5,1,4,6,1
ENSG00000108846,16,13,13,16,10,17,7,17
ENSG00000118777,256,183,269,184,120,202,131,170
ENSG00000163686,12,7,21,15,13,4,7,13
ENSG00000097007,11,24,19,8,10,13,9,8
ENSG00000115361,0,0,0,0,0,0,0,1
ENSG00000120437,117,68,86,114,44,60,29,32
ENSG00000182827,108,75,138,111,65,85,52,75
ENSG00000102977,21,25,21,12,8,11,7,14
ENSG00000159640,9,3,2,3,3,8,6,7
ENSG00000087085,30,28,22,15,22,18,23,21
ENSG00000131473,236,129,187,205,144,137,141,135
ENSG00000123130,4,4,4,4,0,4,1,1
ENSG00000151726,104,67,94,156,74,121,65,70
ENSG00000075624,1266,613,1078,1134,657,858,808,759
ENSG00000266920,1,1,1,0,0,2,0,2
ENSG00000077522,0,0,0,0,0,0,2,0
ENSG00000131966,250,218,288,238,164,203,171,196
ENSG00000137845,242,234,208,157,205,212,140,226
ENSG00000114948,5,2,2,0,1,3,3,1
ENSG00000087116,0,0,0,0,0,0,0,0
ENSG00000197381,345,373,454,225,257,338,267,329
ENSG00000065457,16,12,8,7,8,7,13,12
ENSG00000163050,34,31,25,29,25,33,34,31
ENSG00000155897,0,0,0,0,0,0,0,0
ENSG00000162104,9,10,11,9,2,4,8,7
ENSG00000187758,0,0,0,1,0,0,0,0
ENSG00000182551,266,185,292,253,142,200,166,176
ENSG00000156110,509,554,600,463,317,449,317,428
ENSG00000148926,33,24,20,13,8,17,13,7
ENSG00000181915,168,195,211,159,116,172,97,126
ENSG00000163485,26,9,20,8,1,2,4,3
ENSG00000128271,3,2,1,2,1,0,4,3
ENSG00000120907,0,0,0,0,0,0,0,2
ENSG00000169252,2,0,2,0,1,2,3,2
ENSG00000173020,126,63,73,80,45,52,52,62
ENSG00000239900,1,0,1,0,0,1,2,0
ENSG00000169129,7,3,12,6,3,6,2,3
ENSG00000183077,43,29,46,33,21,28,15,18
ENSG00000081051,0,0,0,0,0,0,0,0
ENSG00000162688,76,61,73,47,26,41,35,47
ENSG00000169692,130,118,167,126,77,95,72,90
ENSG00000138678,21,16,19,16,14,17,7,12
ENSG00000188157,867,1102,934,665,846,1082,729,880
ENSG00000135744,0,0,0,0,0,0,0,0
ENSG00000144891,0,2,0,0,0,2,0,1
ENSG00000177674,33,28,35,43,32,34,21,28
ENSG00000156709,290,195,316,203,144,214,139,162
ENSG00000163568,0,0,0,0,0,0,0,0
ENSG00000197976,68,53,70,51,28,40,32,38
ENSG00000105127,295,269,313,179,196,304,181,232
ENSG00000011243,17,17,34,20,8,24,12,14
ENSG00000085662,2,1,1,0,0,0,1,0
ENSG00000187134,2,3,5,5,6,8,2,4
ENSG00000196139,177,102,184,169,111,136,158,112
ENSG00000122787,0,1,0,2,0,1,5,0
ENSG00000142208,3142,2636,3188,1860,2074,2868,1990,2424
ENSG00000105221,23,29,13,13,17,29,15,20
ENSG00000117020,0,0,0,0,0,0,0,1
ENSG00000163631,0,0,0,2,0,0,0,0
ENSG00000059573,14,11,7,23,4,14,14,14
ENSG00000165092,0,0,0,0,0,0,0,0
ENSG00000111275,1,3,1,6,2,3,0,3
ENSG00000159423,87,39,74,54,42,47,48,51
ENSG00000164904,1,0,2,0,1,0,0,0
ENSG00000143149,81,79,74,33,39,50,42,45
ENSG00000149925,1853,1966,2108,1775,1477,2045,1145,1703
ENSG00000109107,18,13,9,15,7,7,4,9
