Geneid,SRR21043440,SRR21043522,SRR21043605,SRR21043880,SRR21043816,SRR21043814,SRR21043817,SRR21043815
ENSG00000175899,0,0,0,1,0,3,0,0
ENSG00000127837,264,139,198,125,110,122,128,157
ENSG00000090861,437,257,394,261,167,265,185,246
ENSG00000275700,51,31,49,19,23,29,30,23
ENSG00000085563,6,2,4,0,6,8,3,3
ENSG00000023839,50,36,55,18,44,47,38,58
ENSG00000114770,699,322,791,257,361,546,408,498
ENSG00000164163,65,51,37,34,23,61,28,41
ENSG00000204574,426,289,317,279,241,325,233,283
ENSG00000161204,24,10,21,10,12,11,8,5
ENSG00000160179,3,2,3,0,1,4,6,1
ENSG00000108846,18,8,13,10,10,17,7,17
ENSG00000118777,269,116,299,132,120,202,131,170
ENSG00000163686,13,7,17,15,13,4,7,13
ENSG00000097007,24,14,15,13,10,13,9,8
ENSG00000115361,1,1,0,0,0,0,0,1
ENSG00000120437,120,101,85,89,44,60,29,32
ENSG00000182827,144,89,85,73,65,85,52,75
ENSG00000102977,23,7,16,14,8,11,7,14
ENSG00000159640,6,3,5,3,3,8,6,7
ENSG00000087085,41,22,33,15,22,18,23,21
ENSG00000131473,265,167,138,153,144,137,141,135
ENSG00000123130,1,9,4,6,0,4,1,1
ENSG00000151726,124,99,56,94,74,121,65,70
ENSG00000075624,969,650,592,679,657,858,808,759
ENSG00000266920,1,1,0,0,0,2,0,2
ENSG00000077522,0,0,0,0,0,0,2,0
ENSG00000131966,282,182,189,167,164,203,171,196
ENSG00000137845,285,138,301,130,205,212,140,226
ENSG00000114948,4,0,1,5,1,3,3,1
ENSG00000087116,0,0,0,0,0,0,0,0
ENSG00000197381,455,255,389,213,257,338,267,329
ENSG00000065457,16,17,12,12,8,7,13,12
ENSG00000163050,48,42,42,30,25,33,34,31
ENSG00000155897,0,0,0,0,0,0,0,0
ENSG00000162104,9,11,8,6,2,4,8,7
ENSG00000187758,0,0,0,0,0,0,0,0
ENSG00000182551,268,205,135,215,142,200,166,176
ENSG00000156110,698,415,609,421,317,449,317,428
ENSG00000148926,19,16,18,14,8,17,13,7
ENSG00000181915,226,96,193,155,116,172,97,126
ENSG00000163485,21,13,8,15,1,2,4,3
ENSG00000128271,0,2,0,2,1,0,4,3
ENSG00000120907,0,0,0,0,0,0,0,2
ENSG00000169252,0,1,1,2,1,2,3,2
ENSG00000173020,124,61,67,62,45,52,52,62
ENSG00000239900,1,5,0,1,0,1,2,0
ENSG00000169129,10,3,4,1,3,6,2,3
ENSG00000183077,43,24,32,17,21,28,15,18
ENSG00000081051,0,0,0,1,0,0,0,0
ENSG00000162688,82,42,70,25,26,41,35,47
ENSG00000169692,157,85,113,79,77,95,72,90
ENSG00000138678,14,8,9,11,14,17,7,12
