"gene","stat"
"ENSG00000196208",2.96520529990972
"ENSG00000069188",2.81938820665392
"ENSG00000174827",2.78837700116319
"ENSG00000156398",2.71590076053147
"ENSG00000124749",2.55138477047827
"ENSG00000152253",2.41393988491809
"ENSG00000157600",2.34499891780989
"ENSG00000161888",2.33511522427281
"ENSG00000160182",2.19711865182247
"ENSG00000082175",2.18883037679055
"ENSG00000274267",2.17400984316393
"ENSG00000112984",2.11917186471652
"ENSG00000284906",2.11717628726185
"ENSG00000131747",2.0749659204656
"ENSG00000277775",2.07241097419949
"ENSG00000088325",2.04837794494158
"ENSG00000189057",2.03393419189131
"ENSG00000278272",2.02130958461176
"ENSG00000127564",2.0139806600894
"ENSG00000142945",1.99226628591539
"ENSG00000183856",1.9865548715848
"ENSG00000111665",1.91535685203822
"ENSG00000118193",1.91078992459972
"ENSG00000165731",1.90293892033069
"ENSG00000024526",1.90016106229873
"ENSG00000138180",1.88412004805897
"ENSG00000109321",1.88328818015842
"ENSG00000171848",1.87296420962452
"ENSG00000170312",1.86635910598928
"ENSG00000143476",1.86252294598893
"ENSG00000131153",1.8584489646389
"ENSG00000185697",1.83991104959675
"ENSG00000169607",1.83951944527342
"ENSG00000171241",1.83891604335088
"ENSG00000100526",1.82556132516637
"ENSG00000169679",1.80463035291288
"ENSG00000145386",1.79222111354587
"ENSG00000104147",1.75929811330753
"ENSG00000263513",1.75566394155992
"ENSG00000198901",1.74808751670969
"ENSG00000122966",1.74257895194208
"ENSG00000184357",1.73674459059832
"ENSG00000278637",1.71179143320905
"ENSG00000068489",1.71133486933768
"ENSG00000126787",1.70501712339817
"ENSG00000178999",1.70068711585582
"ENSG00000076555",1.69943348350558
"ENSG00000102384",1.6941776551325
"ENSG00000130045",1.69170662814622
"ENSG00000137804",1.68864874327701
"ENSG00000129195",1.6813842035095
"ENSG00000109805",1.66986725707595
"ENSG00000065328",1.65171147809713
"ENSG00000198826",1.65104657769745
"ENSG00000147041",1.65093452694724
"ENSG00000092470",1.64984083348826
"ENSG00000064205",1.63582431738119
"ENSG00000100580",1.63133128987133
"ENSG00000148773",1.62626395797399
"ENSG00000165304",1.61644092119758
"ENSG00000108352",1.61489685269908
"ENSG00000203811",1.61413930650573
"ENSG00000141753",1.61060050748426
"ENSG00000196550",1.6034970884437
"ENSG00000087586",1.6026709329921
"ENSG00000128944",1.58543422600917
"ENSG00000173467",1.57388326676722
"ENSG00000237649",1.55361839247744
"ENSG00000135549",1.54293748701653
"ENSG00000132554",1.53386139476487
"ENSG00000138160",1.53073794721179
"ENSG00000166851",1.52216595243831
"ENSG00000004948",1.52119581454402
"ENSG00000185130",1.51157875276587
"ENSG00000165244",1.51012865328339
"ENSG00000171346",1.5083829362435
"ENSG00000102362",1.49067987137158
"ENSG00000011426",1.47251200793381
"ENSG00000136982",1.46714231061406
"ENSG00000128311",1.4636619369124
"ENSG00000134057",1.45453179806352
"ENSG00000144554",1.45008089664598
"ENSG00000154328",1.44746157134188
"ENSG00000123219",1.44399375769452
"ENSG00000072571",1.44267863732549
"ENSG00000107562",1.44162485120802
"ENSG00000117724",1.44024877980773
"ENSG00000139352",1.4382123078154
"ENSG00000013810",1.42195227870295
"ENSG00000140534",1.41881700818006
"ENSG00000117650",1.41678823981547
"ENSG00000147536",1.40863208045978
"ENSG00000052795",1.40023564394385
"ENSG00000157456",1.38979778435974
"ENSG00000203760",1.38763882164257
"ENSG00000117984",1.37752532875125
"ENSG00000118513",1.37724901022795
"ENSG00000110719",1.37643212290346
"ENSG00000137563",1.37253281846112
"ENSG00000112562",1.37059705302164
"ENSG00000168496",1.36667544613133
"ENSG00000137807",1.36535296569718
"ENSG00000143126",1.36139396747642
