Geneid,SRR21043438,SRR21043520,SRR21043603,SRR21043878,SRR21043816,SRR21043814,SRR21043817,SRR21043815
ENSG00000175899,0,0,0,1,0,3,0,0
ENSG00000127837,225,186,209,175,110,122,128,157
ENSG00000090861,472,389,422,266,167,265,185,246
ENSG00000275700,67,52,68,40,23,29,30,23
ENSG00000085563,2,2,8,0,6,8,3,3
ENSG00000023839,71,44,59,31,44,47,38,58
ENSG00000114770,607,433,837,313,361,546,408,498
ENSG00000164163,63,53,53,47,23,61,28,41
ENSG00000204574,477,388,372,308,241,325,233,283
ENSG00000161204,25,20,17,11,12,11,8,5
ENSG00000160179,4,9,2,1,1,4,6,1
ENSG00000108846,13,13,7,9,10,17,7,17
ENSG00000118777,241,201,254,173,120,202,131,170
ENSG00000163686,15,13,16,18,13,4,7,13
ENSG00000097007,21,13,19,11,10,13,9,8
ENSG00000115361,0,0,2,0,0,0,0,1
ENSG00000120437,106,103,91,106,44,60,29,32
ENSG00000182827,138,110,112,106,65,85,52,75
ENSG00000102977,31,15,16,15,8,11,7,14
ENSG00000159640,5,1,4,1,3,8,6,7
ENSG00000087085,28,23,24,26,22,18,23,21
ENSG00000131473,210,197,129,212,144,137,141,135
ENSG00000123130,3,9,3,4,0,4,1,1
ENSG00000151726,141,100,80,124,74,121,65,70
ENSG00000075624,856,796,789,792,657,858,808,759
ENSG00000266920,0,0,1,1,0,2,0,2
ENSG00000077522,0,0,0,0,0,0,2,0
ENSG00000131966,283,216,223,222,164,203,171,196
ENSG00000137845,250,186,295,142,205,212,140,226
ENSG00000114948,3,0,2,0,1,3,3,1
ENSG00000087116,1,0,0,0,0,0,0,0
ENSG00000197381,448,393,469,265,257,338,267,329
ENSG00000065457,20,11,7,22,8,7,13,12
ENSG00000163050,47,37,64,25,25,33,34,31
ENSG00000155897,0,0,0,0,0,0,0,0
ENSG00000162104,16,13,11,0,2,4,8,7
ENSG00000187758,0,0,1,0,0,0,0,0
ENSG00000182551,230,213,180,228,142,200,166,176
ENSG00000156110,689,601,697,455,317,449,317,428
ENSG00000148926,23,20,32,16,8,17,13,7
ENSG00000181915,200,150,235,143,116,172,97,126
ENSG00000163485,23,12,37,16,1,2,4,3
ENSG00000128271,2,1,0,2,1,0,4,3
ENSG00000120907,0,0,0,0,0,0,0,2
ENSG00000169252,1,3,0,0,1,2,3,2
ENSG00000173020,100,83,80,52,45,52,52,62
ENSG00000239900,1,1,1,2,0,1,2,0
ENSG00000169129,6,3,6,2,3,6,2,3
ENSG00000183077,41,42,50,37,21,28,15,18
ENSG00000081051,0,0,0,0,0,0,0,0
ENSG00000162688,81,65,83,43,26,41,35,47
ENSG00000169692,135,112,135,128,77,95,72,90
ENSG00000138678,18,18,10,9,14,17,7,12
ENSG00000188157,1347,987,1443,675,846,1082,729,880
ENSG00000135744,0,0,0,0,0,0,0,0
ENSG00000144891,1,0,0,0,0,2,0,1
ENSG00000177674,34,41,41,36,32,34,21,28
ENSG00000156709,311,233,273,168,144,214,139,162
ENSG00000163568,0,0,0,1,0,0,0,0
ENSG00000197976,93,65,58,53,28,40,32,38
ENSG00000105127,316,258,374,217,196,304,181,232
ENSG00000011243,33,20,19,25,8,24,12,14
ENSG00000085662,3,4,4,3,0,0,1,0
ENSG00000187134,12,8,6,8,6,8,2,4
ENSG00000196139,99,93,97,90,111,136,158,112
ENSG00000122787,1,4,3,1,0,1,5,0
ENSG00000142208,3349,2254,4123,1912,2074,2868,1990,2424
ENSG00000105221,35,29,63,13,17,29,15,20
ENSG00000117020,0,0,0,1,0,0,0,1
ENSG00000163631,0,0,0,1,0,0,0,0
ENSG00000059573,13,20,18,14,4,14,14,14
ENSG00000165092,0,0,0,0,0,0,0,0
ENSG00000111275,4,1,4,0,2,3,0,3
ENSG00000159423,62,51,83,25,42,47,48,51
ENSG00000164904,3,1,0,0,1,0,0,0
ENSG00000143149,101,53,107,60,39,50,42,45
ENSG00000149925,2371,2372,2658,1865,1477,2045,1145,1703
ENSG00000109107,20,10,17,17,7,7,4,9
ENSG00000253710,92,49,65,46,19,49,35,33
ENSG00000159063,3,5,5,3,3,4,2,4
ENSG00000162551,0,0,2,0,0,0,2,0
ENSG00000123505,209,159,185,176,99,170,100,138
ENSG00000162066,197,130,202,110,73,160,102,131
ENSG00000144233,112,100,126,60,49,64,58,78
ENSG00000243480,4,4,1,3,1,3,2,4
ENSG00000214174,6,7,2,1,7,17,10,8
ENSG00000153107,116,103,148,84,52,99,47,92
ENSG00000141552,51,34,37,35,11,30,13,20
ENSG00000089053,1567,1111,1813,932,820,1147,788,912
ENSG00000088448,759,604,888,416,442,576,386,556
ENSG00000132466,21,18,30,13,8,5,7,5
ENSG00000215559,8,5,6,6,2,5,2,8
ENSG00000251056,51,38,72,11,22,36,27,23
ENSG00000206192,0,1,1,0,0,0,2,0
ENSG00000105186,231,174,234,153,118,174,88,116
ENSG00000196912,52,36,54,15,7,18,16,14
ENSG00000160746,148,94,139,89,59,82,44,76
ENSG00000164111,773,696,629,680,442,636,404,602
ENSG00000138279,294,214,192,210,145,152,153,172
ENSG00000166747,182,127,142,147,64,110,107,70
ENSG00000106367,1238,871,1391,849,507,714,582,571
ENSG00000183020,6,14,4,12,12,8,11,7
ENSG00000161203,17,10,18,16,5,13,14,11
ENSG00000132842,226,158,215,144,97,107,103,94
ENSG00000221838,69,42,71,31,22,40,32,25
ENSG00000011132,16,17,16,8,10,20,9,17
ENSG00000163697,196,178,173,169,143,186,161,177
ENSG00000171388,0,0,0,0,0,0,1,1
ENSG00000110244,0,0,0,0,0,1,1,1
ENSG00000239713,0,0,0,0,0,1,1,0
ENSG00000110245,0,0,0,0,0,0,0,0
ENSG00000189058,36,28,39,31,85,80,71,69
ENSG00000130203,1,0,0,0,0,2,1,0
ENSG00000184831,58,59,80,68,34,44,23,30
ENSG00000256053,495,395,502,401,292,447,247,383
ENSG00000142192,374,330,347,207,234,432,210,362
ENSG00000062725,3700,2755,3901,2462,2002,2996,2263,2718
ENSG00000157500,9,6,4,1,1,2,4,8
ENSG00000165272,7,12,4,18,8,12,18,9
ENSG00000086159,0,0,2,0,0,1,0,0
ENSG00000103569,0,0,0,0,0,0,0,0
ENSG00000109321,179,150,166,173,40,51,28,32
ENSG00000143761,54,68,47,57,31,74,52,44
ENSG00000004059,25,18,26,28,10,20,12,16
ENSG00000101199,201,173,219,140,122,165,128,142
ENSG00000242247,81,84,53,46,25,50,30,33
ENSG00000124198,323,223,324,187,123,227,165,165
ENSG00000132254,113,79,83,69,52,91,53,71
ENSG00000134884,298,234,239,216,252,282,208,265
ENSG00000175220,46,27,25,33,18,26,22,22
ENSG00000147256,4,3,4,4,0,0,0,0
ENSG00000196914,367,261,351,153,205,317,206,273
ENSG00000116584,48,51,31,33,26,24,19,21
ENSG00000129675,0,0,0,0,0,0,0,0
ENSG00000131089,120,98,140,56,44,53,49,66
ENSG00000054267,449,331,526,246,175,285,224,272
ENSG00000182196,437,304,537,296,290,466,254,370
ENSG00000144746,268,164,270,176,101,135,102,117
ENSG00000241553,33,35,35,41,6,23,20,11
ENSG00000162704,59,45,42,66,42,60,46,50
ENSG00000136950,340,291,324,250,185,212,155,199
ENSG00000128989,271,254,226,270,188,220,225,232
ENSG00000157399,0,0,0,0,0,0,0,0
ENSG00000104763,43,25,25,10,33,33,26,36
ENSG00000102048,41,18,11,22,20,31,20,22
ENSG00000112249,263,231,256,140,153,201,156,180
ENSG00000198356,140,122,148,112,76,115,63,87
ENSG00000066279,11,7,1,8,1,3,0,0
ENSG00000106819,0,1,1,0,2,2,1,2
ENSG00000123268,6,7,8,7,4,7,1,9
ENSG00000162772,11,12,1,6,4,7,7,13
ENSG00000169136,139,129,233,86,78,89,64,94
ENSG00000118217,87,47,77,42,47,58,31,58
ENSG00000213676,245,183,236,188,159,194,137,179
ENSG00000144848,171,152,183,160,137,188,148,173
ENSG00000138363,201,165,227,106,107,104,95,96
ENSG00000166454,177,109,163,109,137,158,113,139
ENSG00000145246,0,0,0,0,0,0,0,0
ENSG00000058063,218,141,239,117,73,91,63,93
ENSG00000143153,410,317,537,254,255,384,228,298
ENSG00000017260,419,290,464,184,114,244,182,159
ENSG00000165629,3931,2940,4679,2874,2075,2860,1706,2449
ENSG00000099624,116,79,171,89,40,63,61,51
ENSG00000135390,1163,1182,1223,1164,676,986,646,857
ENSG00000154518,429,294,419,308,223,241,182,223
ENSG00000167863,1365,1204,1291,1366,969,1311,850,1100
ENSG00000169020,1509,1164,1658,1280,1077,1396,858,1163
ENSG00000241468,250,215,175,305,131,199,219,172
ENSG00000106246,13,8,11,10,12,8,3,2
ENSG00000241837,923,850,1092,861,420,660,417,620
ENSG00000125375,45,41,36,39,17,30,19,21
ENSG00000033627,0,5,0,5,7,2,2,4
ENSG00000117410,19,10,25,23,8,10,10,10
ENSG00000185883,353,263,246,347,271,343,318,264
ENSG00000159720,1044,958,1404,794,820,1106,645,919
ENSG00000100554,557,424,579,358,319,471,273,425
ENSG00000066427,273,212,247,187,120,172,122,165
ENSG00000087586,77,52,55,46,12,18,16,14
ENSG00000178999,85,68,46,80,21,16,15,18
ENSG00000155096,146,150,160,93,47,98,63,86
ENSG00000166710,389,286,268,366,295,354,168,288
