Geneid,SRR21043691,SRR21043718,SRR21043750,SRR21043836,SRR21043816,SRR21043814,SRR21043817,SRR21043815
ENSG00000175899,0,0,2,0,0,3,0,0
ENSG00000127837,231,160,186,144,110,122,128,157
ENSG00000090861,470,257,351,258,167,265,185,246
ENSG00000275700,52,40,43,30,23,29,30,23
ENSG00000085563,9,1,8,10,6,8,3,3
ENSG00000023839,98,39,50,54,44,47,38,58
ENSG00000114770,1041,611,598,454,361,546,408,498
ENSG00000164163,35,37,25,33,23,61,28,41
ENSG00000204574,474,323,375,314,241,325,233,283
ENSG00000161204,25,14,14,13,12,11,8,5
ENSG00000160179,3,1,2,3,1,4,6,1
ENSG00000108846,24,15,27,12,10,17,7,17
ENSG00000118777,297,183,211,119,120,202,131,170
ENSG00000163686,18,11,13,12,13,4,7,13
ENSG00000097007,13,12,16,18,10,13,9,8
ENSG00000115361,2,0,0,1,0,0,0,1
ENSG00000120437,75,57,71,55,44,60,29,32
ENSG00000182827,146,93,107,66,65,85,52,75
ENSG00000102977,20,13,13,17,8,11,7,14
ENSG00000159640,6,8,8,7,3,8,6,7
ENSG00000087085,67,25,39,24,22,18,23,21
ENSG00000131473,143,127,172,157,144,137,141,135
ENSG00000123130,3,5,4,2,0,4,1,1
ENSG00000151726,105,71,101,80,74,121,65,70
ENSG00000075624,929,575,804,578,657,858,808,759
ENSG00000266920,0,0,2,0,0,2,0,2
ENSG00000077522,0,0,0,0,0,0,2,0
ENSG00000131966,249,189,218,161,164,203,171,196
ENSG00000137845,231,185,261,162,205,212,140,226
ENSG00000114948,3,1,0,2,1,3,3,1
ENSG00000087116,0,0,0,0,0,0,0,0
ENSG00000197381,553,341,377,267,257,338,267,329
ENSG00000065457,19,7,10,17,8,7,13,12
ENSG00000163050,44,31,48,31,25,33,34,31
ENSG00000155897,0,0,0,0,0,0,0,0
ENSG00000162104,9,5,16,7,2,4,8,7
ENSG00000187758,0,1,0,0,0,0,0,0
ENSG00000182551,230,173,210,218,142,200,166,176
ENSG00000156110,698,467,458,422,317,449,317,428
ENSG00000148926,20,5,10,11,8,17,13,7
ENSG00000181915,204,159,179,116,116,172,97,126
ENSG00000163485,4,5,7,4,1,2,4,3
ENSG00000128271,0,2,1,1,1,0,4,3
ENSG00000120907,0,0,0,0,0,0,0,2
ENSG00000169252,0,1,0,4,1,2,3,2
ENSG00000173020,99,65,85,46,45,52,52,62
ENSG00000239900,4,0,2,0,0,1,2,0
ENSG00000169129,3,3,3,3,3,6,2,3
ENSG00000183077,29,17,30,10,21,28,15,18
ENSG00000081051,0,0,0,0,0,0,0,0
ENSG00000162688,72,34,43,44,26,41,35,47
ENSG00000169692,169,99,137,98,77,95,72,90
ENSG00000138678,13,12,16,6,14,17,7,12
ENSG00000188157,1389,1045,1071,780,846,1082,729,880
ENSG00000135744,0,0,0,0,0,0,0,0
ENSG00000144891,0,0,0,0,0,2,0,1
ENSG00000177674,32,21,34,36,32,34,21,28
ENSG00000156709,297,184,218,166,144,214,139,162
ENSG00000163568,0,0,0,0,0,0,0,0
ENSG00000197976,57,53,57,41,28,40,32,38
ENSG00000105127,384,241,299,208,196,304,181,232
ENSG00000011243,26,9,17,19,8,24,12,14
ENSG00000085662,1,0,3,0,0,0,1,0
ENSG00000187134,6,4,3,11,6,8,2,4
ENSG00000196139,177,111,153,107,111,136,158,112
ENSG00000122787,0,6,1,5,0,1,5,0
ENSG00000142208,3604,2426,2705,2045,2074,2868,1990,2424
ENSG00000105221,50,28,28,15,17,29,15,20
ENSG00000117020,0,0,0,0,0,0,0,1
ENSG00000163631,0,0,0,0,0,0,0,0
ENSG00000059573,11,5,20,15,4,14,14,14
ENSG00000165092,0,3,0,0,0,0,0,0
ENSG00000111275,4,3,4,4,2,3,0,3
ENSG00000159423,90,42,75,41,42,47,48,51
ENSG00000164904,0,5,0,1,1,0,0,0
ENSG00000143149,69,41,59,37,39,50,42,45
ENSG00000149925,2364,1909,1913,1540,1477,2045,1145,1703
ENSG00000109107,17,2,15,9,7,7,4,9
ENSG00000253710,56,49,60,38,19,49,35,33
ENSG00000159063,4,5,4,1,3,4,2,4
ENSG00000162551,0,0,0,0,0,0,2,0
ENSG00000123505,150,122,147,112,99,170,100,138
ENSG00000162066,254,133,149,134,73,160,102,131
ENSG00000144233,119,68,106,61,49,64,58,78
ENSG00000243480,1,3,4,2,1,3,2,4
ENSG00000214174,18,14,11,2,7,17,10,8
ENSG00000153107,128,75,108,81,52,99,47,92
ENSG00000141552,41,31,40,42,11,30,13,20
ENSG00000089053,1582,937,1104,878,820,1147,788,912
ENSG00000088448,797,562,543,436,442,576,386,556
ENSG00000132466,32,9,16,13,8,5,7,5
ENSG00000215559,4,0,3,7,2,5,2,8
ENSG00000251056,54,35,21,24,22,36,27,23
ENSG00000206192,0,0,0,0,0,0,2,0
ENSG00000105186,210,171,173,130,118,174,88,116
ENSG00000196912,22,13,10,12,7,18,16,14
ENSG00000160746,116,84,109,72,59,82,44,76
ENSG00000164111,711,529,614,536,442,636,404,602
ENSG00000138279,246,151,292,155,145,152,153,172
ENSG00000166747,168,84,125,101,64,110,107,70
ENSG00000106367,1138,781,1076,632,507,714,582,571
ENSG00000183020,10,8,24,12,12,8,11,7
ENSG00000161203,25,16,21,14,5,13,14,11
ENSG00000132842,178,103,144,71,97,107,103,94
ENSG00000221838,58,38,38,36,22,40,32,25
ENSG00000011132,14,13,14,8,10,20,9,17
ENSG00000163697,205,148,190,136,143,186,161,177
ENSG00000171388,0,0,1,0,0,0,1,1
ENSG00000110244,0,0,0,0,0,1,1,1
ENSG00000239713,2,0,0,0,0,1,1,0
ENSG00000110245,0,2,0,0,0,0,0,0
ENSG00000189058,66,74,82,65,85,80,71,69
ENSG00000130203,0,0,0,1,0,2,1,0
ENSG00000184831,74,47,54,35,34,44,23,30
ENSG00000256053,485,351,403,258,292,447,247,383
ENSG00000142192,390,318,371,267,234,432,210,362
ENSG00000062725,3584,2499,2835,2134,2002,2996,2263,2718
ENSG00000157500,7,4,5,2,1,2,4,8
ENSG00000165272,8,9,14,6,8,12,18,9
ENSG00000086159,0,0,0,0,0,1,0,0
ENSG00000103569,0,0,0,0,0,0,0,0
ENSG00000109321,48,35,43,33,40,51,28,32
ENSG00000143761,74,36,74,72,31,74,52,44
ENSG00000004059,25,25,23,16,10,20,12,16
ENSG00000101199,208,115,130,126,122,165,128,142
ENSG00000242247,86,42,58,38,25,50,30,33
ENSG00000124198,329,212,264,174,123,227,165,165
ENSG00000132254,96,67,80,72,52,91,53,71
ENSG00000134884,239,239,249,226,252,282,208,265
ENSG00000175220,21,15,26,20,18,26,22,22
ENSG00000147256,0,0,0,0,0,0,0,0
ENSG00000196914,344,244,297,187,205,317,206,273
ENSG00000116584,40,27,32,29,26,24,19,21
ENSG00000129675,0,0,0,0,0,0,0,0
ENSG00000131089,94,60,61,68,44,53,49,66
ENSG00000054267,381,282,307,230,175,285,224,272
ENSG00000182196,540,370,381,320,290,466,254,370
ENSG00000144746,214,134,217,147,101,135,102,117
ENSG00000241553,37,20,20,23,6,23,20,11
ENSG00000162704,53,31,51,35,42,60,46,50
ENSG00000136950,369,233,286,203,185,212,155,199
ENSG00000128989,264,166,240,204,188,220,225,232
ENSG00000157399,0,0,0,0,0,0,0,0
ENSG00000104763,23,22,32,19,33,33,26,36
ENSG00000102048,20,24,25,18,20,31,20,22
ENSG00000112249,246,192,186,149,153,201,156,180
ENSG00000198356,170,96,142,113,76,115,63,87
ENSG00000066279,3,1,1,2,1,3,0,0
ENSG00000106819,2,0,1,0,2,2,1,2
ENSG00000123268,5,4,8,1,4,7,1,9
ENSG00000162772,8,5,2,6,4,7,7,13
ENSG00000169136,136,110,127,71,78,89,64,94
ENSG00000118217,85,43,49,52,47,58,31,58
ENSG00000213676,234,210,209,195,159,194,137,179
ENSG00000144848,152,154,167,137,137,188,148,173
ENSG00000138363,246,125,176,149,107,104,95,96
ENSG00000166454,146,126,148,110,137,158,113,139
ENSG00000145246,0,0,0,0,0,0,0,0
ENSG00000058063,167,90,111,80,73,91,63,93
ENSG00000143153,474,281,335,287,255,384,228,298
ENSG00000017260,396,201,296,183,114,244,182,159
ENSG00000165629,4245,2727,3371,2549,2075,2860,1706,2449
ENSG00000099624,159,95,132,82,40,63,61,51
ENSG00000135390,1232,769,1096,875,676,986,646,857
ENSG00000154518,315,306,336,227,223,241,182,223
ENSG00000167863,1463,1071,1457,1039,969,1311,850,1100
ENSG00000169020,1497,1161,1234,911,1077,1396,858,1163
ENSG00000241468,241,138,314,178,131,199,219,172
ENSG00000106246,18,5,2,8,12,8,3,2
ENSG00000241837,944,663,856,668,420,660,417,620
ENSG00000125375,30,16,42,28,17,30,19,21
ENSG00000033627,7,0,5,1,7,2,2,4
ENSG00000117410,16,13,8,10,8,10,10,10
ENSG00000185883,311,211,362,298,271,343,318,264
ENSG00000159720,1479,1114,1198,980,820,1106,645,919
ENSG00000100554,552,462,455,407,319,471,273,425
ENSG00000066427,212,140,196,137,120,172,122,165
ENSG00000087586,25,20,13,21,12,18,16,14
ENSG00000178999,32,13,22,10,21,16,15,18
ENSG00000155096,102,87,136,95,47,98,63,86
ENSG00000166710,328,295,335,208,295,354,168,288
ENSG00000183778,60,39,44,35,33,43,48,25
ENSG00000109956,1,0,0,0,0,0,0,0
ENSG00000174684,0,0,0,0,0,0,0,0
ENSG00000086062,0,0,6,2,4,3,2,4
ENSG00000158470,14,9,11,11,6,5,5,4
ENSG00000027847,137,87,133,102,84,91,68,85
ENSG00000136881,7,0,3,4,2,2,1,5
ENSG00000186318,86,52,65,62,34,43,28,36
