Geneid,SRR21043231,SRR21043313,SRR21043388,SRR21043939,SRR21043816,SRR21043814,SRR21043817,SRR21043815
ENSG00000175899,1,0,2,0,0,3,0,0
ENSG00000127837,161,189,246,133,110,122,128,157
ENSG00000090861,368,335,449,258,167,265,185,246
ENSG00000275700,39,28,45,22,23,29,30,23
ENSG00000085563,10,3,12,4,6,8,3,3
ENSG00000023839,36,41,106,31,44,47,38,58
ENSG00000114770,579,501,1234,427,361,546,408,498
ENSG00000164163,40,37,28,28,23,61,28,41
ENSG00000204574,312,290,425,292,241,325,233,283
ENSG00000161204,17,21,31,12,12,11,8,5
ENSG00000160179,1,1,1,1,1,4,6,1
ENSG00000108846,17,14,28,6,10,17,7,17
ENSG00000118777,165,143,228,135,120,202,131,170
ENSG00000163686,18,11,13,9,13,4,7,13
ENSG00000097007,25,6,16,8,10,13,9,8
ENSG00000115361,0,1,2,0,0,0,0,1
ENSG00000120437,111,92,66,73,44,60,29,32
ENSG00000182827,105,93,107,92,65,85,52,75
ENSG00000102977,14,9,17,12,8,11,7,14
ENSG00000159640,8,6,9,4,3,8,6,7
ENSG00000087085,44,30,82,16,22,18,23,21
ENSG00000131473,190,153,134,125,144,137,141,135
ENSG00000123130,3,4,2,0,0,4,1,1
ENSG00000151726,111,112,69,87,74,121,65,70
ENSG00000075624,815,795,938,587,657,858,808,759
ENSG00000266920,0,1,0,1,0,2,0,2
ENSG00000077522,0,0,0,0,0,0,2,0
ENSG00000131966,232,182,213,193,164,203,171,196
ENSG00000137845,197,152,331,161,205,212,140,226
ENSG00000114948,1,2,2,2,1,3,3,1
ENSG00000087116,0,0,1,1,0,0,0,0
ENSG00000197381,357,234,546,271,257,338,267,329
ENSG00000065457,16,9,10,6,8,7,13,12
ENSG00000163050,34,32,59,26,25,33,34,31
ENSG00000155897,1,0,0,0,0,0,0,0
ENSG00000162104,17,4,6,5,2,4,8,7
ENSG00000187758,0,0,1,0,0,0,0,0
ENSG00000182551,225,204,213,154,142,200,166,176
ENSG00000156110,486,357,628,340,317,449,317,428
ENSG00000148926,18,12,10,6,8,17,13,7
ENSG00000181915,167,118,194,122,116,172,97,126
ENSG00000163485,3,1,6,3,1,2,4,3
ENSG00000128271,0,0,0,1,1,0,4,3
ENSG00000120907,0,0,0,0,0,0,0,2
ENSG00000169252,0,0,1,3,1,2,3,2
ENSG00000173020,86,99,93,63,45,52,52,62
ENSG00000239900,1,0,4,0,0,1,2,0
ENSG00000169129,6,4,5,0,3,6,2,3
ENSG00000183077,32,31,66,21,21,28,15,18
ENSG00000081051,0,0,0,0,0,0,0,0
ENSG00000162688,41,31,54,36,26,41,35,47
ENSG00000169692,137,128,143,110,77,95,72,90
ENSG00000138678,12,8,16,8,14,17,7,12
ENSG00000188157,922,620,1344,719,846,1082,729,880
ENSG00000135744,1,0,0,0,0,0,0,0
ENSG00000144891,0,1,0,0,0,2,0,1
ENSG00000177674,48,27,40,13,32,34,21,28
ENSG00000156709,205,155,263,189,144,214,139,162
ENSG00000163568,0,0,0,0,0,0,0,0
ENSG00000197976,62,69,67,49,28,40,32,38
ENSG00000105127,241,182,402,220,196,304,181,232
ENSG00000011243,27,24,17,22,8,24,12,14
ENSG00000085662,2,3,0,0,0,0,1,0
ENSG00000187134,15,3,2,2,6,8,2,4
ENSG00000196139,107,88,120,70,111,136,158,112
ENSG00000122787,1,0,0,0,0,1,5,0
ENSG00000142208,2372,2176,4413,1794,2074,2868,1990,2424
ENSG00000105221,16,21,60,19,17,29,15,20
ENSG00000117020,0,0,0,0,0,0,0,1
ENSG00000163631,0,0,0,0,0,0,0,0
ENSG00000059573,17,12,16,13,4,14,14,14
ENSG00000165092,0,0,0,0,0,0,0,0
ENSG00000111275,6,1,3,1,2,3,0,3
ENSG00000159423,73,97,93,56,42,47,48,51
ENSG00000164904,0,1,0,0,1,0,0,0
ENSG00000143149,56,44,76,27,39,50,42,45
ENSG00000149925,2340,1584,2798,1698,1477,2045,1145,1703
ENSG00000109107,21,14,16,13,7,7,4,9
ENSG00000253710,54,51,93,37,19,49,35,33
ENSG00000159063,3,4,4,3,3,4,2,4
ENSG00000162551,0,0,0,1,0,0,2,0
ENSG00000123505,139,85,136,108,99,170,100,138
ENSG00000162066,161,164,235,123,73,160,102,131
ENSG00000144233,88,66,107,57,49,64,58,78
ENSG00000243480,5,2,11,5,1,3,2,4
ENSG00000214174,7,8,22,11,7,17,10,8
ENSG00000153107,87,66,91,78,52,99,47,92
ENSG00000141552,32,31,34,24,11,30,13,20
ENSG00000089053,1053,799,1752,741,820,1147,788,912
ENSG00000088448,577,417,967,443,442,576,386,556
ENSG00000132466,18,14,23,7,8,5,7,5
ENSG00000215559,4,4,4,0,2,5,2,8
ENSG00000251056,18,18,46,29,22,36,27,23
ENSG00000206192,1,0,1,0,0,0,2,0
ENSG00000105186,174,123,215,144,118,174,88,116
ENSG00000196912,13,20,35,8,7,18,16,14
ENSG00000160746,91,96,113,72,59,82,44,76
ENSG00000164111,578,456,617,482,442,636,404,602
ENSG00000138279,265,239,236,190,145,152,153,172
ENSG00000166747,134,134,137,107,64,110,107,70
ENSG00000106367,804,1036,1424,741,507,714,582,571
ENSG00000183020,10,13,5,11,12,8,11,7
ENSG00000161203,16,17,20,12,5,13,14,11
ENSG00000132842,98,136,190,140,97,107,103,94
ENSG00000221838,36,42,50,36,22,40,32,25
ENSG00000011132,24,13,23,5,10,20,9,17
ENSG00000163697,214,183,183,143,143,186,161,177
ENSG00000171388,0,0,0,1,0,0,1,1
ENSG00000110244,0,0,0,0,0,1,1,1
ENSG00000239713,0,0,1,0,0,1,1,0
ENSG00000110245,0,0,0,0,0,0,0,0
ENSG00000189058,63,50,92,42,85,80,71,69
ENSG00000130203,0,2,1,0,0,2,1,0
ENSG00000184831,37,42,63,47,34,44,23,30
ENSG00000256053,363,249,578,310,292,447,247,383
ENSG00000142192,338,349,399,245,234,432,210,362
ENSG00000062725,2656,2312,4094,2134,2002,2996,2263,2718
ENSG00000157500,8,4,10,5,1,2,4,8
ENSG00000165272,22,10,7,8,8,12,18,9
ENSG00000086159,1,0,0,0,0,1,0,0
ENSG00000103569,0,0,0,0,0,0,0,0
ENSG00000109321,44,28,46,30,40,51,28,32
ENSG00000143761,66,63,54,42,31,74,52,44
ENSG00000004059,22,21,14,15,10,20,12,16
ENSG00000101199,166,146,180,121,122,165,128,142
ENSG00000242247,45,51,46,40,25,50,30,33
ENSG00000124198,234,259,308,200,123,227,165,165
ENSG00000132254,87,64,82,61,52,91,53,71
ENSG00000134884,290,232,275,189,252,282,208,265
ENSG00000175220,16,17,34,19,18,26,22,22
ENSG00000147256,0,1,1,0,0,0,0,0
ENSG00000196914,231,170,381,199,205,317,206,273
ENSG00000116584,34,44,27,50,26,24,19,21
ENSG00000129675,0,0,0,0,0,0,0,0
ENSG00000131089,68,76,118,57,44,53,49,66
ENSG00000054267,270,214,448,227,175,285,224,272
ENSG00000182196,349,205,611,284,290,466,254,370
ENSG00000144746,166,156,275,178,101,135,102,117
ENSG00000241553,45,18,35,18,6,23,20,11
ENSG00000162704,52,38,37,41,42,60,46,50
ENSG00000136950,316,237,327,199,185,212,155,199
ENSG00000128989,242,219,222,201,188,220,225,232
ENSG00000157399,0,0,0,0,0,0,0,0
ENSG00000104763,26,34,27,19,33,33,26,36
ENSG00000102048,26,14,23,6,20,31,20,22
ENSG00000112249,196,156,256,129,153,201,156,180
ENSG00000198356,137,91,148,100,76,115,63,87
ENSG00000066279,1,2,1,3,1,3,0,0
ENSG00000106819,0,1,4,0,2,2,1,2
ENSG00000123268,11,4,6,3,4,7,1,9
ENSG00000162772,11,15,6,8,4,7,7,13
ENSG00000169136,104,122,146,72,78,89,64,94
ENSG00000118217,66,46,84,60,47,58,31,58
ENSG00000213676,238,160,246,141,159,194,137,179
ENSG00000144848,147,103,146,130,137,188,148,173
ENSG00000138363,182,155,220,142,107,104,95,96
ENSG00000166454,107,105,149,104,137,158,113,139
ENSG00000145246,0,0,0,0,0,0,0,0
ENSG00000058063,96,96,192,80,73,91,63,93
ENSG00000143153,284,226,581,229,255,384,228,298
ENSG00000017260,254,255,444,229,114,244,182,159
ENSG00000165629,2818,1879,4638,2390,2075,2860,1706,2449
ENSG00000099624,109,168,174,61,40,63,61,51
ENSG00000135390,1099,1006,1370,922,676,986,646,857
ENSG00000154518,252,283,365,206,223,241,182,223
ENSG00000167863,1223,981,1457,1022,969,1311,850,1100
ENSG00000169020,1107,885,1794,1035,1077,1396,858,1163
ENSG00000241468,234,304,239,231,131,199,219,172
ENSG00000106246,7,8,16,6,12,8,3,2
ENSG00000241837,743,590,1018,650,420,660,417,620
ENSG00000125375,32,27,18,21,17,30,19,21
ENSG00000033627,6,5,4,5,7,2,2,4
ENSG00000117410,12,20,11,12,8,10,10,10
ENSG00000185883,384,345,269,283,271,343,318,264
ENSG00000159720,1008,700,1541,892,820,1106,645,919
ENSG00000100554,453,292,602,365,319,471,273,425
ENSG00000066427,173,155,224,132,120,172,122,165
ENSG00000087586,20,17,24,17,12,18,16,14
ENSG00000178999,23,26,18,12,21,16,15,18
ENSG00000155096,116,63,125,65,47,98,63,86
ENSG00000166710,279,212,301,223,295,354,168,288
ENSG00000183778,25,31,60,22,33,43,48,25
ENSG00000109956,0,0,0,0,0,0,0,0
ENSG00000174684,0,0,0,0,0,0,0,0
ENSG00000086062,1,2,1,2,4,3,2,4
ENSG00000158470,11,11,2,8,6,5,5,4
ENSG00000027847,119,119,179,90,84,91,68,85
ENSG00000136881,4,2,8,1,2,2,1,5
ENSG00000186318,52,56,87,47,34,43,28,36
ENSG00000182240,5,5,10,4,9,8,8,3
ENSG00000002330,6,11,9,5,2,2,6,0
ENSG00000151929,276,181,283,188,204,258,211,274
ENSG00000204463,364,349,430,250,205,322,226,257
ENSG00000030110,3,4,11,3,6,9,8,6
ENSG00000095739,1518,1300,2175,1162,1120,1509,1147,1407
ENSG00000175334,126,123,114,109,113,143,74,93
ENSG00000105327,1022,756,901,591,479,831,515,715
ENSG00000185825,452,506,609,322,277,382,259,317
ENSG00000105552,7,11,15,5,15,17,11,10
ENSG00000127152,18,17,33,14,15,16,20,19
ENSG00000171791,13,16,22,10,8,19,14,11
ENSG00000171552,848,741,1407,657,635,985,684,824
ENSG00000153094,453,372,446,308,300,410,289,391
ENSG00000099968,207,170,280,133,123,202,148,158
ENSG00000129473,72,76,81,52,45,45,37,53
ENSG00000258643,44,27,36,39,26,33,28,23
ENSG00000069399,243,291,376,207,135,233,200,196
ENSG00000106635,24,24,39,24,13,19,11,20
ENSG00000161267,33,14,31,15,18,32,21,11
ENSG00000176697,0,0,0,0,0,0,0,0
ENSG00000126581,90,69,113,56,75,80,70,73
ENSG00000134107,81,63,44,48,42,58,47,36
ENSG00000015475,201,172,325,156,134,210,114,178
ENSG00000110330,33,34,32,19,21,33,17,35
ENSG00000089685,4,2,0,0,2,4,0,2
ENSG00000197299,16,13,31,12,17,30,24,34
ENSG00000108578,11,6,11,5,6,7,8,10
ENSG00000095585,321,219,498,239,219,315,212,253
ENSG00000135441,73,82,124,75,49,49,48,54
ENSG00000186222,25,21,35,16,13,21,21,25
ENSG00000106605,97,107,104,68,39,82,83,69
ENSG00000168283,774,567,962,548,615,981,549,855
ENSG00000125378,28,26,30,11,14,25,10,15
ENSG00000104765,253,226,204,151,119,158,125,130
ENSG00000261236,4,7,5,2,1,5,1,1
ENSG00000012048,2,3,0,0,3,2,1,6
ENSG00000141867,176,228,231,142,79,124,118,126
ENSG00000184992,48,41,59,41,36,47,27,51
ENSG00000172270,723,831,1026,552,483,700,587,620
ENSG00000064726,897,821,1336,833,570,1019,642,842
ENSG00000132640,183,184,336,142,115,150,146,155
ENSG00000010671,0,0,0,0,0,0,0,0
ENSG00000186470,3,1,0,1,0,0,1,1
ENSG00000156970,11,3,4,5,6,6,10,5
ENSG00000112578,66,84,67,76,44,73,49,57
ENSG00000136261,131,96,135,72,92,124,74,104
,4625,4345,4962,3260,4011,5835,4502,5144
ENSG00000166275,171,90,212,124,98,153,114,129
ENSG00000175573,26,31,33,19,11,21,24,20
ENSG00000151135,59,69,108,51,34,72,45,48
ENSG00000133641,5,2,0,0,1,1,0,0
ENSG00000078237,575,448,846,573,531,692,451,650
ENSG00000111678,205,103,182,125,78,104,65,96
ENSG00000179933,407,319,519,312,302,395,239,313
ENSG00000170270,7,7,5,7,8,5,16,9
ENSG00000087302,1085,898,1546,949,768,1044,716,949
ENSG00000070761,94,58,53,51,35,62,49,47
ENSG00000177576,285,261,444,239,231,337,225,291
ENSG00000214212,9,5,0,7,3,5,3,4
ENSG00000123144,790,646,809,652,642,803,573,691
ENSG00000183019,0,0,1,0,0,0,0,0
ENSG00000174917,11,2,7,3,2,2,4,4
ENSG00000221916,27,14,27,15,10,16,8,10
ENSG00000197223,14,25,12,15,10,13,11,8
ENSG00000143633,152,159,200,156,131,238,143,165
ENSG00000143612,1339,1006,1245,966,679,1076,778,981
ENSG00000173372,0,0,0,0,0,0,0,0
ENSG00000159403,2,1,0,0,0,2,1,0
ENSG00000243649,13,4,18,11,12,17,5,13
ENSG00000157617,11,8,11,5,5,14,6,8
ENSG00000172375,9,0,4,3,1,1,6,2
ENSG00000111731,107,97,196,86,63,104,73,83
ENSG00000186825,0,0,0,1,0,0,0,2
ENSG00000186132,17,20,28,14,9,18,17,13
ENSG00000125730,2,1,3,0,0,0,0,1
ENSG00000106804,11,4,24,7,8,8,4,12
ENSG00000185127,205,127,328,179,163,211,118,191
ENSG00000204387,1201,1034,1955,1030,684,1021,639,926
ENSG00000112308,779,569,1042,642,608,834,571,704
ENSG00000185955,1,4,2,2,1,6,0,0
ENSG00000074410,256,211,385,188,181,264,180,234
ENSG00000104267,36,44,55,34,25,39,26,29
ENSG00000107159,0,0,0,0,0,0,0,2
ENSG00000135932,572,481,558,425,376,551,373,469
ENSG00000196557,203,208,292,132,144,197,229,208
ENSG00000007402,11,2,4,1,4,9,2,4
ENSG00000116161,21,14,31,21,18,38,22,27
ENSG00000198668,108,97,97,84,75,103,61,82
ENSG00000143933,198,160,197,143,169,229,160,188
ENSG00000160014,5,6,1,9,4,0,3,1
ENSG00000179218,1073,1337,970,835,693,885,655,759
ENSG00000128595,4,7,13,3,7,14,5,7
ENSG00000070808,1,0,0,0,1,0,0,0
ENSG00000118200,274,269,335,215,147,239,175,164
ENSG00000171302,58,36,74,38,19,51,42,29
ENSG00000014216,157,99,103,77,75,131,89,167
ENSG00000126247,455,350,632,337,334,462,359,420
ENSG00000108349,3,5,7,3,6,2,6,0
ENSG00000147044,114,79,85,53,85,114,63,71
ENSG00000137752,0,0,1,0,0,0,0,0
ENSG00000003400,0,1,0,4,2,1,0,0
ENSG00000106144,171,140,191,118,79,122,102,116
ENSG00000164305,34,25,29,25,26,23,16,30
ENSG00000165806,109,87,114,86,54,94,63,91
ENSG00000064012,96,88,123,79,89,93,77,80
ENSG00000132906,34,38,54,31,44,34,35,41
ENSG00000121691,54,62,78,55,61,82,51,83
ENSG00000114423,46,52,79,47,56,59,53,58
ENSG00000159228,247,194,335,212,159,195,176,202
ENSG00000159231,14,18,21,13,20,23,8,14
ENSG00000172785,1112,1057,1284,930,790,1060,814,943
ENSG00000183741,478,378,678,385,375,591,464,523
ENSG00000181378,0,0,0,0,0,0,0,0
ENSG00000103021,3,7,12,7,7,8,5,4
ENSG00000104957,9,28,19,15,11,18,10,11
ENSG00000165813,0,0,0,2,0,0,0,0
ENSG00000173093,43,42,85,27,27,61,36,48
ENSG00000175602,95,83,105,66,73,85,51,75
ENSG00000110104,3,2,9,4,3,4,5,0
ENSG00000119242,85,73,80,67,50,68,47,65
ENSG00000108691,0,1,0,0,0,0,0,0
ENSG00000277632,0,0,0,0,1,0,0,0
ENSG00000275302,0,0,0,0,0,0,0,0
ENSG00000145386,38,29,29,26,13,42,16,21
ENSG00000134057,74,60,62,59,33,70,47,56
ENSG00000100814,85,85,110,65,32,60,41,58
ENSG00000157456,40,25,41,25,31,36,26,28
ENSG00000147082,0,0,0,0,0,0,0,0
ENSG00000110092,45,42,55,40,18,34,23,38
ENSG00000118971,0,0,0,0,0,0,0,0
ENSG00000166946,128,111,208,116,105,152,92,132
ENSG00000105173,6,10,6,6,7,7,6,7
ENSG00000175305,20,4,33,13,9,19,17,17
ENSG00000162063,20,22,11,7,12,18,13,13
ENSG00000113328,556,443,879,504,373,540,340,449
ENSG00000163660,55,44,91,39,40,45,43,53
ENSG00000221978,823,744,1485,662,432,707,531,644
ENSG00000152669,10,13,11,8,11,16,14,8
ENSG00000121797,3,2,3,2,1,1,4,2
ENSG00000166226,179,140,170,96,99,128,100,124
ENSG00000163468,216,146,325,189,155,200,109,186
ENSG00000150637,1,0,1,0,0,0,0,0
ENSG00000169217,19,12,10,11,10,8,17,9
ENSG00000167775,31,12,27,19,12,25,18,11
ENSG00000167286,0,1,0,0,2,0,1,3
ENSG00000010610,2,0,0,1,0,0,0,0
ENSG00000101017,0,0,0,0,0,0,0,0
ENSG00000026508,72,48,80,48,54,58,42,46
ENSG00000117335,331,255,369,238,259,360,246,295
ENSG00000196352,853,649,1208,713,412,776,425,626
ENSG00000116815,690,489,1047,533,571,894,589,754
ENSG00000110848,1,0,1,1,0,0,1,2
ENSG00000019582,0,0,1,0,0,3,0,2
ENSG00000153563,10,4,9,8,3,1,5,7
ENSG00000123146,16,13,23,15,7,16,13,12
ENSG00000158825,0,1,1,0,0,2,0,0
ENSG00000164045,0,1,0,1,0,1,0,0
ENSG00000101224,588,516,407,410,395,553,459,463
ENSG00000176386,121,111,193,154,130,222,135,173
ENSG00000099804,81,55,73,62,33,62,63,68
ENSG00000158985,45,34,33,19,21,27,28,28
ENSG00000096401,380,236,454,290,259,346,245,273
ENSG00000094804,40,22,20,30,20,18,13,22
ENSG00000170779,12,7,14,5,5,6,5,14
ENSG00000146670,2,2,3,1,0,7,0,4
ENSG00000134690,4,0,4,3,3,1,1,5
ENSG00000039068,339,254,494,269,249,345,220,301
ENSG00000062038,36,44,51,26,22,18,24,19
ENSG00000179776,1,0,0,0,1,0,0,0
ENSG00000103502,227,166,381,231,168,281,175,234
ENSG00000170312,82,71,87,85,52,89,47,53
ENSG00000008128,102,83,145,76,80,114,72,90
ENSG00000248333,127,89,124,105,71,113,81,96
ENSG00000155111,99,83,149,97,73,85,81,92
ENSG00000123374,21,27,34,30,18,26,15,12
ENSG00000135446,1058,986,1707,903,741,955,722,819
ENSG00000164885,68,66,117,77,50,52,47,45
ENSG00000176749,12,4,11,4,5,10,6,8
ENSG00000105810,273,167,397,216,154,286,189,254
ENSG00000124762,37,18,24,18,13,14,18,17
ENSG00000111276,380,235,436,265,224,380,240,341
ENSG00000129757,5,1,1,4,4,4,0,4
ENSG00000245848,89,64,82,64,41,48,39,45
ENSG00000221869,21,21,15,14,13,24,13,17
ENSG00000115816,527,378,660,394,406,604,347,474
ENSG00000115163,1,0,0,1,0,0,2,1
ENSG00000125817,426,384,400,320,257,325,236,294
ENSG00000117724,10,8,10,14,10,5,3,13
ENSG00000203760,15,21,41,20,11,16,27,13
ENSG00000166037,7,5,6,7,3,6,7,4
ENSG00000100422,0,0,0,0,0,0,0,0
ENSG00000198848,0,0,0,0,0,0,2,0
ENSG00000153140,142,105,215,145,107,157,95,145
ENSG00000000971,0,0,0,0,0,0,0,0
ENSG00000172757,1135,989,1879,935,636,1026,773,911
ENSG00000003402,79,39,92,58,41,60,42,59
ENSG00000135346,2,1,9,3,0,4,1,5
ENSG00000163320,114,67,182,92,91,121,60,106
ENSG00000100532,28,43,23,19,19,21,26,27
ENSG00000128965,36,33,23,22,19,30,15,27
ENSG00000131778,179,131,193,125,102,180,139,150
ENSG00000111642,542,537,844,398,357,545,462,560
ENSG00000149554,15,16,35,16,19,29,29,24
ENSG00000183765,5,4,4,6,2,3,3,14
ENSG00000085872,61,44,83,51,32,50,33,31
ENSG00000064886,0,0,1,0,0,2,1,0
ENSG00000109220,23,35,57,22,17,38,27,28
ENSG00000130724,427,380,369,328,428,442,370,380
ENSG00000083937,29,45,27,22,81,56,45,46
ENSG00000254505,1208,1014,1569,1126,1029,1332,949,1193
ENSG00000176108,43,24,63,26,28,30,15,32
ENSG00000128656,15,6,12,5,6,4,10,5
ENSG00000033100,136,81,222,93,71,119,70,103
ENSG00000101204,0,1,0,0,0,0,0,0
ENSG00000147432,0,0,0,0,0,0,0,0
ENSG00000182022,23,19,16,19,16,19,23,18
ENSG00000213341,65,39,43,43,44,43,27,42
ENSG00000005194,15,13,35,21,9,14,13,11
ENSG00000079432,2,3,0,0,1,0,1,4
ENSG00000099622,82,72,36,53,43,32,41,58
ENSG00000122873,56,46,65,32,35,51,46,66
ENSG00000175216,166,157,168,125,94,142,107,102
ENSG00000217555,13,14,27,23,10,19,8,18
ENSG00000173207,11,12,23,10,11,14,9,19
ENSG00000074054,52,46,124,44,31,60,44,69
ENSG00000157322,26,22,47,13,15,21,14,20
ENSG00000188603,22,15,16,18,6,9,14,15
ENSG00000166855,104,114,111,76,67,97,96,90
