Geneid,SRR21043695,SRR21043722,SRR21043754,SRR21043840,SRR21043816,SRR21043814,SRR21043817,SRR21043815
ENSG00000175899,4,0,2,0,0,3,0,0
ENSG00000127837,185,168,210,128,110,122,128,157
ENSG00000090861,347,278,358,256,167,265,185,246
ENSG00000275700,27,26,76,26,23,29,30,23
ENSG00000085563,5,10,10,5,6,8,3,3
ENSG00000023839,79,62,91,52,44,47,38,58
ENSG00000114770,748,735,888,528,361,546,408,498
ENSG00000164163,16,32,42,38,23,61,28,41
ENSG00000204574,404,322,413,289,241,325,233,283
ENSG00000161204,17,19,17,9,12,11,8,5
ENSG00000160179,5,0,4,1,1,4,6,1
ENSG00000108846,22,17,19,5,10,17,7,17
ENSG00000118777,237,180,249,146,120,202,131,170
ENSG00000163686,14,11,17,10,13,4,7,13
ENSG00000097007,29,19,18,13,10,13,9,8
ENSG00000115361,0,1,0,0,0,0,0,1
ENSG00000120437,70,51,70,41,44,60,29,32
ENSG00000182827,107,106,95,72,65,85,52,75
ENSG00000102977,8,18,16,6,8,11,7,14
ENSG00000159640,7,7,9,9,3,8,6,7
ENSG00000087085,34,21,38,22,22,18,23,21
ENSG00000131473,175,148,142,112,144,137,141,135
ENSG00000123130,8,4,4,4,0,4,1,1
ENSG00000151726,88,88,93,63,74,121,65,70
ENSG00000075624,770,610,838,453,657,858,808,759
ENSG00000266920,0,0,0,0,0,2,0,2
ENSG00000077522,0,0,0,0,0,0,2,0
ENSG00000131966,242,191,246,176,164,203,171,196
ENSG00000137845,233,230,273,178,205,212,140,226
ENSG00000114948,3,1,1,1,1,3,3,1
ENSG00000087116,0,0,0,0,0,0,0,0
ENSG00000197381,373,353,461,316,257,338,267,329
ENSG00000065457,10,17,12,9,8,7,13,12
ENSG00000163050,35,37,39,31,25,33,34,31
ENSG00000155897,0,0,0,0,0,0,0,0
ENSG00000162104,14,5,6,4,2,4,8,7
ENSG00000187758,2,0,1,0,0,0,0,0
ENSG00000182551,216,193,201,149,142,200,166,176
ENSG00000156110,565,442,506,367,317,449,317,428
ENSG00000148926,18,7,12,9,8,17,13,7
ENSG00000181915,189,151,169,119,116,172,97,126
ENSG00000163485,3,3,8,0,1,2,4,3
ENSG00000128271,0,1,0,0,1,0,4,3
ENSG00000120907,0,0,0,0,0,0,0,2
ENSG00000169252,1,1,0,0,1,2,3,2
ENSG00000173020,94,72,75,53,45,52,52,62
ENSG00000239900,0,3,3,1,0,1,2,0
ENSG00000169129,2,3,4,5,3,6,2,3
ENSG00000183077,29,22,33,28,21,28,15,18
ENSG00000081051,0,0,0,0,0,0,0,0
ENSG00000162688,53,51,60,38,26,41,35,47
ENSG00000169692,115,119,147,99,77,95,72,90
ENSG00000138678,9,10,11,8,14,17,7,12
ENSG00000188157,1244,1056,1130,813,846,1082,729,880
ENSG00000135744,0,0,1,0,0,0,0,0
ENSG00000144891,1,0,0,0,0,2,0,1
ENSG00000177674,28,22,39,26,32,34,21,28
ENSG00000156709,238,195,232,170,144,214,139,162
ENSG00000163568,0,0,0,0,0,0,0,0
ENSG00000197976,39,53,67,33,28,40,32,38
ENSG00000105127,329,288,310,212,196,304,181,232
ENSG00000011243,20,15,29,18,8,24,12,14
ENSG00000085662,3,2,0,0,0,0,1,0
ENSG00000187134,6,8,6,1,6,8,2,4
ENSG00000196139,156,119,143,107,111,136,158,112
ENSG00000122787,1,2,4,1,0,1,5,0
ENSG00000142208,2927,2444,3601,2084,2074,2868,1990,2424
ENSG00000105221,28,19,32,16,17,29,15,20
ENSG00000117020,1,0,0,1,0,0,0,1
ENSG00000163631,0,0,0,0,0,0,0,0
ENSG00000059573,17,10,9,8,4,14,14,14
ENSG00000165092,0,0,0,1,0,0,0,0
ENSG00000111275,2,0,5,6,2,3,0,3
ENSG00000159423,54,68,90,56,42,47,48,51
ENSG00000164904,4,2,0,0,1,0,0,0
ENSG00000143149,62,54,90,42,39,50,42,45
ENSG00000149925,1947,1798,2190,1401,1477,2045,1145,1703
ENSG00000109107,1,5,6,2,7,7,4,9
ENSG00000253710,56,59,67,54,19,49,35,33
