"gene","stat"
"ENSG00000148346",4.20604996327671
"ENSG00000168398",3.6433081944094
"ENSG00000109321",2.76865699080441
"ENSG00000135253",2.6404323162235
"ENSG00000244405",2.57881246672525
"ENSG00000163220",2.5649374055196
"ENSG00000243649",2.41907546738118
"ENSG00000011422",2.18838886043639
"ENSG00000148841",2.13680485652977
"ENSG00000108846",2.07943874418737
"ENSG00000120708",2.06598675890561
"ENSG00000166920",2.05105562869421
"ENSG00000152527",2.02530418526447
"ENSG00000221826",1.99587428382546
"ENSG00000143546",1.98726951473118
"ENSG00000058085",1.96004693109274
"ENSG00000167552",1.93501892630891
"ENSG00000258947",1.93418353731459
"ENSG00000136010",1.93214103748395
"ENSG00000173221",1.85846112732357
"ENSG00000196208",1.83406762371566
"ENSG00000183668",1.83249184132105
"ENSG00000123416",1.81505232951147
"ENSG00000130513",1.81011507176492
"ENSG00000165474",1.80761952062452
"ENSG00000174945",1.80338839243572
"ENSG00000116285",1.78478288546053
"ENSG00000103257",1.72842133863575
"ENSG00000198879",1.70742182607008
"ENSG00000137267",1.69692262030561
"ENSG00000006453",1.68201058587908
"ENSG00000138166",1.67912323063223
"ENSG00000144130",1.63466307027324
"ENSG00000135269",1.62305735132922
"ENSG00000007264",1.6190238639158
"ENSG00000137648",1.60644943025858
"ENSG00000100292",1.59716688535268
"ENSG00000147689",1.59597439713986
"ENSG00000172432",1.58517831876996
"ENSG00000277443",1.57033331041532
"ENSG00000163993",1.5683131540489
"ENSG00000176014",1.56699611789119
"ENSG00000181652",1.56037384688781
"ENSG00000275221",1.55053925002747
"ENSG00000166401",1.54309489016863
"ENSG00000169403",1.54291937058626
"ENSG00000140545",1.53561555057406
"ENSG00000125772",1.53479838580051
"ENSG00000128218",1.5334160531204
"ENSG00000131459",1.49793246890798
"ENSG00000106948",1.49443598386266
"ENSG00000161888",1.49157662186198
"ENSG00000127824",1.49019000420911
"ENSG00000154640",1.48013744058857
"ENSG00000026508",1.47769480235871
"ENSG00000023445",1.46534305261991
"ENSG00000125826",1.46273468028761
"ENSG00000189007",1.45492356017565
"ENSG00000250479",1.45489367553647
"ENSG00000116584",1.45486365060093
"ENSG00000165030",1.45088406281242
"ENSG00000174748",1.44148683494337
"ENSG00000128422",1.43870023863461
"ENSG00000213185",1.43584841449114
"ENSG00000052795",1.43567905101509
"ENSG00000278318",1.434961482326
"ENSG00000187243",1.433655914633
"ENSG00000183018",1.43210747190445
"ENSG00000112096",1.43204442998986
"ENSG00000120875",1.41477691548483
"ENSG00000074527",1.40771718944657
"ENSG00000108641",1.40228509256122
"ENSG00000161249",1.40141847984116
"ENSG00000109046",1.39946014138576
"ENSG00000170485",1.3829660240267
"ENSG00000131711",1.37485227016439
"ENSG00000100138",1.36837547894045
"ENSG00000075651",1.3492244499182
"ENSG00000183696",1.34119514869691
"ENSG00000196743",1.33129370341659
"ENSG00000130775",1.32561484762994
"ENSG00000188229",1.3198704510257
"ENSG00000145685",1.31789466598681
"ENSG00000139289",1.31630875902853
"ENSG00000197279",1.31578164461524
"ENSG00000172216",1.3121879632648
"ENSG00000146072",1.31164220377841
"ENSG00000129226",1.30110608301733
"ENSG00000144452",1.29552192440049
"ENSG00000185022",1.29238003872879
"ENSG00000182774",1.29028708829875
"ENSG00000117984",1.28064409791434
"ENSG00000087086",1.27967579495763
"ENSG00000026559",1.27606750443763
"ENSG00000108828",1.27572233089782
"ENSG00000154545",1.27302357169668
"ENSG00000171608",1.27185378606342
"ENSG00000121895",1.26547294949386
"ENSG00000130707",1.26527840992056
"ENSG00000107819",1.25254956108893
"ENSG00000160211",1.25249681613231
"ENSG00000217555",1.25127617723902
"ENSG00000143333",1.24816311482886
"ENSG00000176170",1.24395512125761
"ENSG00000151632",1.23652287627586
"ENSG00000138271",1.23360601464177
"ENSG00000044574",1.22634916088081
"ENSG00000116793",1.22570304900697
"ENSG00000111145",1.22352212131652
"ENSG00000153130",1.22071304789815
"ENSG00000152977",1.21815994547577
"ENSG00000145623",1.21114418653407
"ENSG00000100065",1.20481892642323
"ENSG00000113763",1.20396748921156
"ENSG00000064205",1.1977394926481
"ENSG00000069188",1.19097515088886
"ENSG00000106477",1.19051462666536
"ENSG00000135047",1.18929042945023
"ENSG00000168003",1.1796762119416
"ENSG00000185437",1.17734699175865
"ENSG00000075420",1.17564901382611
"ENSG00000185567",1.1707931537489
"ENSG00000088325",1.16942572039678
"ENSG00000132746",1.16407488715373
"ENSG00000170075",1.16317816563001
"ENSG00000204540",1.16231065474513
"ENSG00000160182",1.15536478812995
"ENSG00000100234",1.15002226523724
"ENSG00000122140",1.1469888063757
"ENSG00000172183",1.14629611008034
"ENSG00000111981",1.13977588053865
"ENSG00000100644",1.13774183950805
"ENSG00000141068",1.13185971493136
"ENSG00000149541",1.13129662323378
"ENSG00000167996",1.12946901450659
"ENSG00000181467",1.12615190274103
"ENSG00000133816",1.1206018811658
"ENSG00000128908",1.11736921977776
"ENSG00000117013",1.1139935177298
"ENSG00000076242",1.10951348014927
"ENSG00000054523",1.10553066510406
"ENSG00000035664",1.10504493513956
"ENSG00000125347",1.09927784500312
"ENSG00000042286",1.09773815278775
"ENSG00000118503",1.09729162970226
"ENSG00000132334",1.09697985995446
"ENSG00000170681",1.09585188238348
"ENSG00000113712",1.08876671051523
"ENSG00000177200",1.08870858735921
"ENSG00000196230",1.08616168889946
"ENSG00000072778",1.08571581886311
"ENSG00000157617",1.08488411809015
"ENSG00000100906",1.08484182075723
"ENSG00000107960",1.08387522946003
"ENSG00000122550",1.08366485336666
"ENSG00000178038",1.083584749616
"ENSG00000162512",1.08336421232295
"ENSG00000145911",1.08151017168886
"ENSG00000137563",1.07779715191609
"ENSG00000006534",1.07481704697872
"ENSG00000123395",1.07308715697334
"ENSG00000157800",1.07049974854851
"ENSG00000074416",1.06739628115785
"ENSG00000072786",1.06255550756215
"ENSG00000160200",1.06251512062113
"ENSG00000170113",1.05806903916502
"ENSG00000156299",1.05592800275708
"ENSG00000112715",1.04964069200426
"ENSG00000171444",1.04771336345647
"ENSG00000140105",1.04270122368775
"ENSG00000196365",1.04265896781523
"ENSG00000157193",1.04035374103246
"ENSG00000196305",1.03896402901525
"ENSG00000132003",1.03704691690767
"ENSG00000140519",1.03617677598617
"ENSG00000171867",1.0360259445933
"ENSG00000086548",1.03562962042383
"ENSG00000116016",1.0346969444398
"ENSG00000070669",1.0337894451388
"ENSG00000155265",1.03372720469614
"ENSG00000157657",1.03334180602552
"ENSG00000168159",1.03154552149196
"ENSG00000165389",1.03102261385925
"ENSG00000176597",1.02965016647508
"ENSG00000000460",1.02616766306043
"ENSG00000145779",1.02578870435688
"ENSG00000175197",1.02564921709444
"ENSG00000172878",1.02550605338941
"ENSG00000184216",1.02543777020231
"ENSG00000166562",1.02469070828771
"ENSG00000183856",1.0240119443688
"ENSG00000197329",1.02281362668504
"ENSG00000174327",1.02118161287591
"ENSG00000151012",1.0211715147908
"ENSG00000144647",1.01688984719309
"ENSG00000145555",1.01470466331479
"ENSG00000102109",1.01120337048739
"ENSG00000166426",1.01048383027465
"ENSG00000104413",1.01011829244096
"ENSG00000103855",1.00921092288298
"ENSG00000163249",1.00583054543456
"ENSG00000125148",1.00556330100074
"ENSG00000167291",1.00360801496712
"ENSG00000164430",1.0032338125452
"ENSG00000274276",1.00195110877949
"ENSG00000005001",1.00119544413407
"ENSG00000113504",1.00058625123319
"ENSG00000214226",1.00020691840864
"ENSG00000128944",0.99919380527564
"ENSG00000178573",0.998591830814749
"ENSG00000182704",0.997390426250578
"ENSG00000132170",0.997195110095369
"ENSG00000225614",0.993865019526445
"ENSG00000171551",0.99260619313552
"ENSG00000137331",0.99093662211406
"ENSG00000113205",0.98974123932542
"ENSG00000165283",0.989512265436394
"ENSG00000149308",0.988688007147256
"ENSG00000072682",0.988600088040717
"ENSG00000169155",0.988153018090269
"ENSG00000130768",0.986277645162069
"ENSG00000149485",0.985519929215146
"ENSG00000090006",0.984657906687632
"ENSG00000146112",0.981904577274019
"ENSG00000062716",0.978438343871602
"ENSG00000087074",0.976428108689556
"ENSG00000082482",0.974469680154782
"ENSG00000138771",0.974454651750248
"ENSG00000062282",0.973864719860039
"ENSG00000105254",0.973708403773469
"ENSG00000065882",0.973501001287813
"ENSG00000138386",0.97323749021908
"ENSG00000166780",0.972325008351619
"ENSG00000156411",0.96912627581503
"ENSG00000104221",0.96694036154203
"ENSG00000167173",0.964000484676947
"ENSG00000188242",0.96250341132344
"ENSG00000049449",0.962261617231745
"ENSG00000132436",0.961980741101659
"ENSG00000118096",0.961359143471696
"ENSG00000188342",0.959717669586866
"ENSG00000120738",0.958154882077597
"ENSG00000157557",0.956131783091401
"ENSG00000128335",0.952728500597829
"ENSG00000100994",0.951892663161088
"ENSG00000181191",0.951820785847639
"ENSG00000198034",0.951260450485682
"ENSG00000100814",0.9491858888305
"ENSG00000059728",0.947040234104764
"ENSG00000185920",0.944014837992414
"ENSG00000141579",0.943063534769053
"ENSG00000221968",0.940161337597309
"ENSG00000010810",0.93914716714389
"ENSG00000198937",0.938697715963894
"ENSG00000175567",0.938500724625045
"ENSG00000131019",0.937311725016482
"ENSG00000108551",0.937025452213862
"ENSG00000165806",0.936938394421313
"ENSG00000133985",0.935858438812231
"ENSG00000187720",0.934824686137615
"ENSG00000204498",0.930891166849783
"ENSG00000145495",0.928926328688768
"ENSG00000124275",0.928790419614525
"ENSG00000101104",0.925889618929782
"ENSG00000243137",0.925349033353592
"ENSG00000244509",0.923036142629778
"ENSG00000090861",0.922939351506539
"ENSG00000171940",0.919249410847319
"ENSG00000188747",0.917750994563434
"ENSG00000113811",0.915989209729533
"ENSG00000107968",0.914830755015441
"ENSG00000134285",0.914363552138875
"ENSG00000176438",0.910836049255438
"ENSG00000101773",0.91067168516357
"ENSG00000178726",0.90888645050949
"ENSG00000197958",0.908563352343664
"ENSG00000148339",0.908554962376344
"ENSG00000184260",0.907769909622895
"ENSG00000167693",0.906254560319903
"ENSG00000124813",0.905611946053964
"ENSG00000142945",0.900125318262103
"ENSG00000115828",0.897529593747952
"ENSG00000197321",0.897227209885583
"ENSG00000052344",0.896662387713027
"ENSG00000077232",0.895957485760959
"ENSG00000172197",0.895956481260367
"ENSG00000135049",0.89505844362349
"ENSG00000129667",0.894127894418954
"ENSG00000188706",0.894073975796675
"ENSG00000058668",0.893472282919097
"ENSG00000100219",0.892133348566475
"ENSG00000104689",0.891520976007698
"ENSG00000158079",0.88714210747157
"ENSG00000138311",0.886084490758385
"ENSG00000068489",0.885831826347872
"ENSG00000100889",0.883986751151331
"ENSG00000135083",0.883117549598098
"ENSG00000175087",0.881510563224763
"ENSG00000099860",0.880994061916763
"ENSG00000163435",0.879750795036443
"ENSG00000175920",0.877742166088726
"ENSG00000162909",0.877607999613565
"ENSG00000168876",0.877288992677961
"ENSG00000158169",0.875236530102706
"ENSG00000171161",0.87514548437887
"ENSG00000214274",0.870580892845996
"ENSG00000105640",0.869763365182381
"ENSG00000171865",0.869234153189132
"ENSG00000184840",0.86809505442087
"ENSG00000185561",0.867914256850761
"ENSG00000108448",0.867803087813807
"ENSG00000167553",0.867721690722123
"ENSG00000024526",0.866815966490683
"ENSG00000143320",0.864957172878105
"ENSG00000113273",0.863984735556226
"ENSG00000204116",0.863112582496375
"ENSG00000115657",0.862861146514383
"ENSG00000109586",0.859227389344893
"ENSG00000136731",0.859060584384386
"ENSG00000133657",0.857561386391783
"ENSG00000178607",0.856945367921094
"ENSG00000035862",0.855524014032949
"ENSG00000187840",0.855116740281415
"ENSG00000142197",0.855060618034311
"ENSG00000151694",0.854869972412903
"ENSG00000132207",0.854403185853044
"ENSG00000102226",0.854111755019692
"ENSG00000110057",0.853137169606865
"ENSG00000124508",0.851771466473528
"ENSG00000278272",0.85059351819085
