Geneid,SRR21043631,SRR21043679,SRR21043746,SRR21043824,SRR21043816,SRR21043814,SRR21043817,SRR21043815
ENSG00000175899,0,0,0,0,0,3,0,0
ENSG00000127837,151,179,201,138,110,122,128,157
ENSG00000090861,330,300,395,268,167,265,185,246
ENSG00000275700,55,41,56,37,23,29,30,23
ENSG00000085563,1,8,4,0,6,8,3,3
ENSG00000023839,46,44,56,35,44,47,38,58
ENSG00000114770,424,522,617,358,361,546,408,498
ENSG00000164163,37,42,59,49,23,61,28,41
ENSG00000204574,298,330,409,295,241,325,233,283
ENSG00000161204,15,22,20,13,12,11,8,5
ENSG00000160179,2,0,3,0,1,4,6,1
ENSG00000108846,9,7,12,17,10,17,7,17
ENSG00000118777,187,165,222,131,120,202,131,170
ENSG00000163686,5,11,5,11,13,4,7,13
ENSG00000097007,7,12,20,12,10,13,9,8
ENSG00000115361,0,0,1,0,0,0,0,1
ENSG00000120437,71,57,80,91,44,60,29,32
ENSG00000182827,93,87,114,99,65,85,52,75
ENSG00000102977,13,9,16,15,8,11,7,14
ENSG00000159640,4,3,4,3,3,8,6,7
ENSG00000087085,34,14,13,17,22,18,23,21
ENSG00000131473,98,125,145,174,144,137,141,135
ENSG00000123130,5,3,1,8,0,4,1,1
ENSG00000151726,73,60,98,109,74,121,65,70
ENSG00000075624,626,599,747,694,657,858,808,759
ENSG00000266920,0,0,0,0,0,2,0,2
ENSG00000077522,0,0,0,0,0,0,2,0
ENSG00000131966,181,160,211,212,164,203,171,196
ENSG00000137845,170,200,292,154,205,212,140,226
ENSG00000114948,0,3,1,2,1,3,3,1
ENSG00000087116,0,0,0,1,0,0,0,0
ENSG00000197381,253,317,319,324,257,338,267,329
ENSG00000065457,14,17,15,8,8,7,13,12
ENSG00000163050,29,39,36,30,25,33,34,31
ENSG00000155897,0,0,0,0,0,0,0,0
ENSG00000162104,10,7,12,8,2,4,8,7
ENSG00000187758,0,2,1,0,0,0,0,0
ENSG00000182551,120,153,160,206,142,200,166,176
ENSG00000156110,479,505,698,459,317,449,317,428
ENSG00000148926,17,7,20,21,8,17,13,7
ENSG00000181915,132,193,204,143,116,172,97,126
ENSG00000163485,6,13,12,16,1,2,4,3
ENSG00000128271,1,0,1,0,1,0,4,3
ENSG00000120907,0,0,0,0,0,0,0,2
ENSG00000169252,1,0,0,0,1,2,3,2
ENSG00000173020,76,53,89,84,45,52,52,62
ENSG00000239900,2,1,0,1,0,1,2,0
ENSG00000169129,0,7,5,11,3,6,2,3
ENSG00000183077,36,37,47,39,21,28,15,18
ENSG00000081051,0,0,0,0,0,0,0,0
ENSG00000162688,43,53,54,55,26,41,35,47
ENSG00000169692,69,84,103,106,77,95,72,90
ENSG00000138678,8,10,15,5,14,17,7,12
ENSG00000188157,776,1104,1102,757,846,1082,729,880
ENSG00000135744,0,0,0,0,0,0,0,0
ENSG00000144891,0,1,0,0,0,2,0,1
ENSG00000177674,21,18,27,28,32,34,21,28
ENSG00000156709,178,210,239,186,144,214,139,162
ENSG00000163568,0,0,0,0,0,0,0,0
ENSG00000197976,61,35,75,54,28,40,32,38
ENSG00000105127,238,292,346,222,196,304,181,232
ENSG00000011243,12,21,17,20,8,24,12,14
ENSG00000085662,0,0,1,3,0,0,1,0
ENSG00000187134,4,3,10,6,6,8,2,4
ENSG00000196139,82,99,93,97,111,136,158,112
ENSG00000122787,1,1,1,1,0,1,5,0
ENSG00000142208,2411,2661,3199,1885,2074,2868,1990,2424
ENSG00000105221,30,22,38,30,17,29,15,20
ENSG00000117020,1,0,0,0,0,0,0,1
ENSG00000163631,0,0,0,0,0,0,0,0
ENSG00000059573,8,11,13,14,4,14,14,14
ENSG00000165092,0,0,0,0,0,0,0,0
ENSG00000111275,2,5,1,4,2,3,0,3
ENSG00000159423,41,42,64,45,42,47,48,51
ENSG00000164904,3,1,1,1,1,0,0,0
ENSG00000143149,73,66,98,38,39,50,42,45
ENSG00000149925,1962,1685,2181,1678,1477,2045,1145,1703
ENSG00000109107,14,11,8,13,7,7,4,9
ENSG00000253710,68,60,72,46,19,49,35,33
ENSG00000159063,5,0,6,6,3,4,2,4
ENSG00000162551,0,0,0,0,0,0,2,0
ENSG00000123505,126,147,163,162,99,170,100,138
