"gene","stat"
"ENSG00000196208",3.07617669315801
"ENSG00000069188",2.69399864692587
"ENSG00000156398",2.67346619991018
"ENSG00000174827",2.42910519798635
"ENSG00000161888",2.3416332044178
"ENSG00000131747",2.18088311218344
"ENSG00000088325",2.09227554485237
"ENSG00000112984",2.07157206083796
"ENSG00000157600",2.06334964118682
"ENSG00000124749",2.05478776773091
"ENSG00000082175",2.04424492037687
"ENSG00000142945",2.03406124343101
"ENSG00000024526",2.01272693023353
"ENSG00000160182",1.98876633283386
"ENSG00000127564",1.973050125069
"ENSG00000183856",1.97302273762751
"ENSG00000152253",1.95727145354736
"ENSG00000189057",1.94636717718638
"ENSG00000165731",1.90170990559555
"ENSG00000278272",1.87236151300246
"ENSG00000170312",1.85528376106633
"ENSG00000274267",1.81754179324838
"ENSG00000068489",1.77415747410079
"ENSG00000147041",1.76867386831761
"ENSG00000118193",1.7662358102674
"ENSG00000108352",1.74396648781131
"ENSG00000130045",1.73687384342082
"ENSG00000198901",1.72727478266804
"ENSG00000196550",1.72119248719956
"ENSG00000173467",1.70833155533181
"ENSG00000145386",1.69990857622488
"ENSG00000109321",1.69196834501313
"ENSG00000185697",1.68557111973509
"ENSG00000169607",1.68149923802293
"ENSG00000076555",1.67945326085312
"ENSG00000144554",1.67022165690583
"ENSG00000109805",1.66511529787601
"ENSG00000138180",1.65656741722384
"ENSG00000198826",1.63972498761037
"ENSG00000140534",1.63079656224381
"ENSG00000102384",1.62894105150287
"ENSG00000111665",1.62746750210503
"ENSG00000135549",1.60700928317867
"ENSG00000131153",1.60317473191957
"ENSG00000171241",1.59383130276648
"ENSG00000100526",1.58230910282963
"ENSG00000284906",1.57422372081915
"ENSG00000134595",1.56697892946273
"ENSG00000122966",1.56310601128064
"ENSG00000277775",1.5627865703837
"ENSG00000107819",1.56164175406901
"ENSG00000126787",1.55778602384386
"ENSG00000171346",1.55295826951323
"ENSG00000174945",1.55230059561895
"ENSG00000169679",1.54182801157014
"ENSG00000104147",1.52997140739386
"ENSG00000263513",1.51413215890855
"ENSG00000132554",1.51095828539341
"ENSG00000148773",1.50908789022095
"ENSG00000128944",1.50783051096833
"ENSG00000113739",1.5050113723749
"ENSG00000100580",1.50479444669699
"ENSG00000143847",1.50276725034704
"ENSG00000004948",1.49999734173507
"ENSG00000072571",1.49220741114654
"ENSG00000137804",1.48971851580239
"ENSG00000183763",1.47930357436478
"ENSG00000138160",1.4548853580963
"ENSG00000184357",1.42894276943524
"ENSG00000102362",1.42827762982776
"ENSG00000105983",1.42745805449572
"ENSG00000129195",1.42512516978334
"ENSG00000143126",1.41357319442336
"ENSG00000007264",1.41094172938776
"ENSG00000128311",1.40997668940202
"ENSG00000013810",1.40962577363951
"ENSG00000087586",1.40815522970536
"ENSG00000065328",1.40465855086376
"ENSG00000177721",1.39793301049912
"ENSG00000117650",1.39727964923364
"ENSG00000112029",1.39011735105898
"ENSG00000139352",1.38402495711687
"ENSG00000138778",1.383040399311
"ENSG00000143476",1.37470014610605
"ENSG00000278637",1.37404616695233
"ENSG00000118513",1.37314771480401
"ENSG00000171848",1.37300470669483
"ENSG00000133657",1.37163377808455
"ENSG00000203760",1.36796461870211
"ENSG00000123219",1.35775180534869
"ENSG00000157456",1.34184781534873
"ENSG00000137812",1.33795766472381
"ENSG00000117983",1.33510293018259
"ENSG00000137573",1.32868985754004
"ENSG00000090006",1.32058808107136
"ENSG00000144290",1.31920158815916
"ENSG00000175920",1.31694061090557
"ENSG00000119403",1.31411693525101
"ENSG00000092470",1.31202237079523
"ENSG00000134057",1.308291911267
"ENSG00000168496",1.30820076203116
"ENSG00000203811",1.30553906609603
"ENSG00000141753",1.30266868782938
"ENSG00000111581",1.29819544536541
"ENSG00000137563",1.29279948724152
"ENSG00000076242",1.28769808535095
"ENSG00000275221",1.28299239439756
"ENSG00000113368",1.2782452762857
"ENSG00000165304",1.2591201083249
"ENSG00000188735",1.25525883584288
"ENSG00000178999",1.25376006628234
"ENSG00000237649",1.25304314281027
"ENSG00000137807",1.24995859288504
"ENSG00000058668",1.24404306424793
"ENSG00000165244",1.23764485521522
"ENSG00000163638",1.22911538734294
"ENSG00000167513",1.22609767812766
"ENSG00000011426",1.22602154032659
"ENSG00000182774",1.22231517080097
"ENSG00000143479",1.2220172609102
"ENSG00000100219",1.22096675957577
"ENSG00000100583",1.22076783140579
"ENSG00000117724",1.22017642386993
"ENSG00000197977",1.20471943078222
"ENSG00000164104",1.2023693169249
"ENSG00000196584",1.19128846056878
"ENSG00000107562",1.18206183954906
"ENSG00000267041",1.1772592651591
"ENSG00000122140",1.17559661289726
"ENSG00000196748",1.17515027337657
"ENSG00000064205",1.16137374609085
"ENSG00000112562",1.15725105296802
"ENSG00000168393",1.15393217959004
"ENSG00000006047",1.14629868549777
"ENSG00000155792",1.14415363555433
"ENSG00000123416",1.1422890450809
"ENSG00000136982",1.13498694240056
"ENSG00000076382",1.13238457260193
"ENSG00000174442",1.12583122274582
"ENSG00000064309",1.12436061117845
"ENSG00000122884",1.11870291179261
"ENSG00000066027",1.11452615956307
"ENSG00000144452",1.11375700097986
"ENSG00000183779",1.10973015578465
"ENSG00000185130",1.10750668620007
"ENSG00000156802",1.10733552358744
"ENSG00000106541",1.10514601836865
"ENSG00000173156",1.10472192657381
"ENSG00000111907",1.10378167283051
"ENSG00000164128",1.09242471902594
"ENSG00000161082",1.09078113468367
"ENSG00000166426",1.0862229073507
"ENSG00000117984",1.0841250810249
"ENSG00000196743",1.07636675676768
"ENSG00000183840",1.07554702277708
"ENSG00000105948",1.07200902673656
"ENSG00000154328",1.07098254189085
"ENSG00000185567",1.06838275846595
"ENSG00000143228",1.06754824099757
"ENSG00000127527",1.06727155098915
"ENSG00000121957",1.06301469095023
"ENSG00000198157",1.05995802890391
"ENSG00000153130",1.05231713589748
"ENSG00000151725",1.04219169815261
"ENSG00000112742",1.03752784614288
"ENSG00000163808",1.03705168244308
"ENSG00000177200",1.03591586459654
"ENSG00000158169",1.03485351408153
"ENSG00000136522",1.03368406999913
"ENSG00000091164",1.03054278436493
"ENSG00000117479",1.02689283877466
"ENSG00000178105",1.02317908304656
"ENSG00000009830",1.0211257045117
"ENSG00000140526",1.01857518343183
"ENSG00000178295",1.01119735112063
"ENSG00000052795",1.00387819092868
"ENSG00000159259",1.00115156839023
"ENSG00000134830",0.998806860187485
"ENSG00000118096",0.994090933143479
"ENSG00000113763",0.993179287608363
"ENSG00000277157",0.990723544735188
"ENSG00000166780",0.99042164586878
"ENSG00000145217",0.990271626428088
"ENSG00000099203",0.989017104357373
"ENSG00000166851",0.988893680408316
"ENSG00000148143",0.986115636006008
"ENSG00000155850",0.984447592463616
"ENSG00000174206",0.979707389398848
"ENSG00000105974",0.979233182586011
"ENSG00000139180",0.976064530228211
"ENSG00000187372",0.975066994107906
"ENSG00000090565",0.965493452245219
"ENSG00000276368",0.963911271084442
"ENSG00000162804",0.960846329584799
"ENSG00000128567",0.957896145181794
"ENSG00000187068",0.955722849620612
"ENSG00000164430",0.950492076777866
"ENSG00000135968",0.948831607582672
"ENSG00000253731",0.942387392911987
"ENSG00000106477",0.941590953691397
"ENSG00000278463",0.941109626380011
"ENSG00000130558",0.940779287336838
"ENSG00000275074",0.93754656532861
"ENSG00000164742",0.935086397707344
"ENSG00000156411",0.931122568639507
"ENSG00000101773",0.930631126967018
"ENSG00000197249",0.928292283432612
"ENSG00000197579",0.927684317733426
"ENSG00000166965",0.925712003478285
"ENSG00000121211",0.92528799601745
"ENSG00000161265",0.923756866679002
"ENSG00000263639",0.922629215330205
"ENSG00000142731",0.921211680211177
"ENSG00000128951",0.919410250074289
"ENSG00000197299",0.919109444436666
"ENSG00000153044",0.91655321636272
"ENSG00000100644",0.914584224455417
"ENSG00000151835",0.911123898544374
"ENSG00000183044",0.910701535165646
"ENSG00000138767",0.90811621148486
"ENSG00000000460",0.906364282663518
"ENSG00000145495",0.90524077337285
"ENSG00000248905",0.904987954276229
"ENSG00000113810",0.904234625843354
"ENSG00000188242",0.903921131941576
"ENSG00000114737",0.902453241507111
"ENSG00000176890",0.900608458400487
"ENSG00000164611",0.899365214211939
"ENSG00000180694",0.897782464064907
"ENSG00000189007",0.8974824623481
"ENSG00000144395",0.894302305804232
"ENSG00000076003",0.892394147457668
"ENSG00000175305",0.891259995796613
"ENSG00000151892",0.889120873372551
"ENSG00000121152",0.886983715275347
"ENSG00000197153",0.885900228006026
